epoch,alpha,q_assignment,q_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,reg_grad_norm,reg_coeff_grad_norm,ann_train_acc,ann_test_acc,train_loss
0.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.428736787241743,0.0,0.0,38.27498822750855,0.019137494113754275,3.936,8.36,1878.2735767364502
1.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.44862092356852556,0.0,0.0,34.99449975528381,0.017497249877641907,7.722,10.5,1719.7806730270386
2.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.4713668291221189,0.0,0.0,34.17768107950228,0.01708884053975114,10.836,16.33,1623.7869760990143
3.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.48915362365715337,0.0,0.0,35.02783012201356,0.01751391506100678,14.336,22.38,1540.2098801136017
4.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5121483231901818,0.0,0.0,36.961936213115735,0.018480968106557867,18.19,28.2,1463.0748398303986
5.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5118737463908427,0.0,0.0,39.297218930993694,0.019648609465496847,21.776,26.93,1400.7898337841034
6.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5815023856089853,0.0,0.0,41.64965188841496,0.020824825944207478,24.9,32.94,1349.5642247200012
7.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5805278388435579,0.0,0.0,43.90006311885667,0.021950031559428335,28.152,34.18,1299.9094841480255
8.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5886606741744234,0.0,0.0,45.917170566256246,0.022958585283128122,31.514,33.45,1261.6741988658905
9.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5857176951435216,0.0,0.0,47.68575220667317,0.023842876103336585,33.98,42.61,1225.7311534881592
10.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5825890840776741,0.0,0.0,49.42985872999004,0.02471492936499502,36.12,42.77,1200.7289187908173
11.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5938067052065564,0.0,0.0,50.9199950675033,0.025459997533751652,37.824,44.59,1182.70361661911
12.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.6098803031779921,0.0,0.0,52.1814097979675,0.026090704898983748,39.412,47.05,1173.06911611557
13.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.6496485761364402,0.0,0.0,53.18074510939674,0.02659037255469837,40.35,44.91,1162.6045842170715
14.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.7080247906772682,0.0,0.0,54.2672424338974,0.027133621216948702,41.55,49.83,1152.6721096038818
15.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.7402570735463097,0.0,0.0,55.09612208045539,0.027548061040227695,42.932,52.02,1139.8654429912567
16.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.7653400904077399,0.0,0.0,55.94822134918545,0.027974110674592725,43.636,49.76,1138.9767549037933
