L,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5
16,52.570000,52.570000,52.510000,52.530000,52.730000,52.340000,52.130000,52.000000,51.680000,50.650000,49.590000,48.090000,46.530000,44.120000,41.990000,38.840000,35.470000,31.200000,27.440000,23.630000,19.730000
