L,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3
16,90.290000,88.310000,80.560000,70.730000,60.720000,49.790000,40.070000,33.410000,28.520000,25.060000,22.440000,20.810000,19.690000
