L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,59.830000,59.820000,59.950000,59.890000,59.900000,59.850000,59.870000,59.800000,59.860000,59.990000,59.770000,59.750000,59.850000,59.870000,59.930000,59.750000,59.840000,59.980000,59.910000,59.900000,59.760000
