L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,85.020000,84.130000,83.510000,82.830000,80.690000,78.360000,74.730000,71.790000,66.520000,61.550000,55.540000
