L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,96.880000,96.860000,96.840000,96.780000,96.770000,96.690000,96.520000,96.250000,96.240000,96.150000,95.850000
