L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,90.500000,90.440000,90.470000,90.260000,90.110000,89.750000,89.650000,89.060000,88.210000,87.440000,86.460000,85.570000,83.740000,82.370000,80.570000,78.840000,76.790000,74.660000,72.290000,70.360000,67.680000
