L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,64.750000,64.770000,64.370000,64.590000,64.420000,64.300000,63.820000,62.510000,61.110000,59.040000,56.600000,53.090000,48.550000,43.330000,37.370000,30.970000,24.770000,18.490000,13.480000,9.710000,7.050000
