L,T,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1
16,16,97.780000,97.790000,97.780000,97.710000,97.580000,97.530000,97.460000,97.700000,97.610000,97.590000,97.330000,97.540000,97.470000,97.630000,97.470000,97.450000,97.620000,97.450000,97.420000,97.420000,97.490000,97.360000,97.450000,97.500000,97.590000,97.290000,97.300000,97.160000,97.310000,97.220000,96.940000,96.980000,97.190000,96.950000,97.000000,97.050000,96.790000,96.910000,96.710000,96.810000,96.920000,96.610000,96.820000,96.590000,96.780000,96.440000,96.310000,96.320000,96.190000,96.150000,95.810000
