L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,98.940000,98.720000,97.180000,95.840000,94.890000,94.260000,93.340000,92.190000,91.060000,89.860000,88.650000
