L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,92.350000,92.310000,92.330000,92.070000,92.070000,91.540000,89.890000,86.250000,78.520000,69.320000,60.280000,52.460000,46.840000,41.450000,37.120000,33.730000,31.070000,28.150000,26.630000,24.640000,22.800000
