dataset,arch,method,label,reg_coeff,weight_decay,seed,L,T,if_mode,sigma,acc,checkpoint,matrix_csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,40,16,16,rate_uniform,0.0,62.67,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,40,16,16,rate_uniform,0.1,62.49,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,40,16,16,rate_uniform,0.2,62.66,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,40,16,16,rate_uniform,0.3,62.04,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,40,16,16,rate_uniform,0.4,60.75,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,40,16,16,rate_uniform,0.5,57.99,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,40,16,16,rate_uniform,0.6,53.01,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,40,16,16,rate_uniform,0.7,44.85,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,40,16,16,rate_uniform,0.8,33.96,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,40,16,16,rate_uniform,0.9,23.38,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,40,16,16,rate_uniform,1.0,13.98,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,41,16,16,rate_uniform,0.0,62.57,cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,41,16,16,rate_uniform,0.1,62.62,cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,41,16,16,rate_uniform,0.2,62.33,cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,41,16,16,rate_uniform,0.3,61.85,cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,41,16,16,rate_uniform,0.4,59.63,cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,41,16,16,rate_uniform,0.5,56.12,cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,41,16,16,rate_uniform,0.6,49.54,cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,41,16,16,rate_uniform,0.7,40.2,cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,41,16,16,rate_uniform,0.8,27.64,cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,41,16,16,rate_uniform,0.9,17.59,cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,41,16,16,rate_uniform,1.0,10.04,cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,42,16,16,rate_uniform,0.0,62.27,cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,42,16,16,rate_uniform,0.1,62.39,cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,42,16,16,rate_uniform,0.2,62.25,cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,42,16,16,rate_uniform,0.3,61.98,cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,42,16,16,rate_uniform,0.4,60.65,cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,42,16,16,rate_uniform,0.5,58.17,cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,42,16,16,rate_uniform,0.6,53.14,cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,42,16,16,rate_uniform,0.7,45.71,cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,42,16,16,rate_uniform,0.8,36.29,cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,42,16,16,rate_uniform,0.9,25.11,cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,42,16,16,rate_uniform,1.0,15.96,cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.0,61.74,cifar100-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_43/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.1,61.69,cifar100-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_43/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.2,61.73,cifar100-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_43/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.3,61.14,cifar100-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_43/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.4,60.42,cifar100-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_43/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.5,58.37,cifar100-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_43/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.6,53.99,cifar100-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_43/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.7,47.3,cifar100-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_43/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.8,38.79,cifar100-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_43/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.9,28.71,cifar100-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_43/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,1.0,18.13,cifar100-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_43/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.0,62.11,cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.1,62.14,cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.2,61.94,cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.3,61.82,cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.4,60.21,cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.5,57.66,cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.6,53.11,cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.7,44.95,cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.8,34.72,cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.9,24.05,cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,1.0,15.1,cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.0,59.83,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.1,59.92,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.2,59.84,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.3,59.97,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.4,59.77,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.5,59.85,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.6,59.73,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.7,59.75,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.8,59.45,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.9,59.73,cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,noise3_exp/cifar100_vgg16_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
