L,T,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1
16,16,99.070000,99.050000,99.020000,99.050000,99.100000,99.090000,99.070000,99.010000,99.060000,99.100000,98.970000,99.020000,99.000000,99.000000,99.070000,99.010000,98.990000,99.000000,98.970000,98.930000,98.850000,98.910000,98.980000,98.870000,98.780000,98.870000,98.910000,98.670000,98.800000,98.730000,98.630000,98.690000,98.570000,98.620000,98.480000,98.480000,98.420000,98.510000,98.130000,98.120000,98.060000,98.020000,97.830000,97.910000,97.910000,97.540000,97.550000,97.500000,97.410000,97.170000,97.120000
