L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,49.530000,46.540000,39.320000,33.990000,31.010000,28.140000,25.780000,23.990000,23.190000,22.150000,20.960000
