if_name,residual_name,residual_risk_mean,residual_q_mean,residual_q_max,has_shortcut_conv,shortcut_name,shortcut_risk_mean,shortcut_q_mean,shortcut_q_max,residual_kappa_mean,shortcut_kappa_mean
conv2_x.0.act,conv2_x.0.residual_function.3,0.5166674256324768,1.3304460048675537,5.009862899780273,False,,,,,1.0,
conv2_x.1.act,conv2_x.1.residual_function.3,1.4226773977279663,4.8147807121276855,24.012046813964844,False,,,,,1.0,
conv3_x.0.act,conv3_x.0.residual_function.3,0.6037707924842834,1.587586760520935,6.886223793029785,True,conv3_x.0.shortcut.0,0.866002082824707,2.6033835411071777,13.320158004760742,1.0,1.0
conv3_x.1.act,conv3_x.1.residual_function.3,1.143945574760437,3.6724398136138916,14.503349304199219,False,,,,,1.0,
conv4_x.0.act,conv4_x.0.residual_function.3,0.5710452795028687,1.4228811264038086,6.394703388214111,True,conv4_x.0.shortcut.0,0.4632488489151001,1.110004186630249,5.583189964294434,1.0,1.0
conv4_x.1.act,conv4_x.1.residual_function.3,3.0226104259490967,11.193973541259766,25.810611724853516,False,,,,,1.0,
conv5_x.0.act,conv5_x.0.residual_function.3,1.0230038166046143,3.092015504837036,5.513988018035889,True,conv5_x.0.shortcut.0,0.41972488164901733,1.0005557537078857,1.2845675945281982,1.0,1.0
conv5_x.1.act,conv5_x.1.residual_function.3,1.7926130294799805,6.171086311340332,21.50528907775879,False,,,,,1.0,
