dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn6,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,0,20302901,61.760000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_L[16]_fashion_spectral_mne_cnn6_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,1,20302902,62.120000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_L[16]_fashion_spectral_mne_cnn6_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,2,20302903,62.140000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_L[16]_fashion_spectral_mne_cnn6_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,0,20303001,54.360000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_L[16]_fashion_spectral_mne_cnn6_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,1,20303002,54.420000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_L[16]_fashion_spectral_mne_cnn6_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,2,20303003,54.260000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_L[16]_fashion_spectral_mne_cnn6_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,0,20303101,42.190000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_L[16]_fashion_spectral_mne_cnn6_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,1,20303102,43.140000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_L[16]_fashion_spectral_mne_cnn6_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,2,20303103,42.650000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_L[16]_fashion_spectral_mne_cnn6_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,0,20303201,36.710000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_L[16]_fashion_spectral_mne_cnn6_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,1,20303202,36.300000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_L[16]_fashion_spectral_mne_cnn6_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,2,20303203,36.720000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_L[16]_fashion_spectral_mne_cnn6_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
