if_name,residual_name,residual_risk_mean,residual_q_mean,residual_q_max,has_shortcut_conv,shortcut_name,shortcut_risk_mean,shortcut_q_mean,shortcut_q_max
conv2_x.0.act,conv2_x.0.residual_function.3,0.552131175994873,1.260117530822754,4.426522731781006,False,,,,
conv2_x.1.act,conv2_x.1.residual_function.3,0.9315681457519531,2.7599658966064453,13.340461730957031,False,,,,
conv3_x.0.act,conv3_x.0.residual_function.3,0.49600160121917725,1.0438311100006104,2.3633713722229004,True,conv3_x.0.shortcut.0,0.4940823018550873,1.0379246473312378,2.601714849472046
conv3_x.1.act,conv3_x.1.residual_function.3,0.5444395542144775,1.2179949283599854,2.7787442207336426,False,,,,
conv4_x.0.act,conv4_x.0.residual_function.3,0.575188398361206,1.3308730125427246,3.7754955291748047,True,conv4_x.0.shortcut.0,0.48315340280532837,1.0,1.0
conv4_x.1.act,conv4_x.1.residual_function.3,1.2615573406219482,4.0472822189331055,9.744783401489258,False,,,,
conv5_x.0.act,conv5_x.0.residual_function.3,1.4914196729660034,4.96686315536499,15.86783218383789,True,conv5_x.0.shortcut.0,0.8066893815994263,2.2465405464172363,11.598694801330566
conv5_x.1.act,conv5_x.1.residual_function.3,1.3299973011016846,4.321343421936035,15.168127059936523,False,,,,
