L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,96.730000,96.690000,96.730000,96.550000,96.600000,96.430000,96.110000,96.100000,95.850000,95.240000,94.930000
