L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
8,8,83.220000,83.080000,83.310000,82.970000,82.690000,81.690000,80.820000,79.370000,77.710000,75.640000,73.630000,70.610000,67.030000,63.310000,59.350000,55.460000,51.880000,48.730000,46.170000,43.370000,41.040000
