name,role,is_head,matched,n_params,out_channels,bn_name,if_name,risk_mean,risk_max,p_gt_tau,q_mean,q_max,q_os_mean,q_mean_pre_norm,kappa_mean
layer1.0,layer1,False,True,1728,64,layer1.1,layer1.2,6.529282569885254,7.571530818939209,0.984375,25.118803024291992,29.286123275756836,25.118803024291992,3.02453351020813,1.0
layer1.4,layer1,False,True,36864,64,layer1.5,layer1.6,0.5402865409851074,2.569383144378662,0.09375,1.2574182748794556,9.277532577514648,1.2574182748794556,3.02453351020813,1.0
layer2.0,layer2,False,True,73728,128,layer2.1,layer2.2,0.6127820014953613,2.151475667953491,0.46875,1.505545973777771,7.605902671813965,1.505545973777771,3.02453351020813,1.0
layer2.4,layer2,False,True,147456,128,layer2.5,layer2.6,0.47322067618370056,0.47322067618370056,0.0,1.0,1.0,1.0,3.02453351020813,1.0
layer3.0,layer3,False,True,294912,256,layer3.1,layer3.2,0.674294114112854,2.4888525009155273,0.73046875,1.7248620986938477,8.95541000366211,1.7248620986938477,3.02453351020813,1.0
layer3.4,layer3,False,True,589824,256,layer3.5,layer3.6,0.4755598306655884,0.5709742307662964,0.03125,1.0044312477111816,1.2838969230651855,1.0044312477111816,3.02453351020813,1.0
layer3.8,layer3,False,True,589824,256,layer3.9,layer3.10,0.5163981914520264,0.9382740259170532,0.32421875,1.1337954998016357,2.753096103668213,1.1337954998016357,3.02453351020813,1.0
layer4.0,layer4,False,True,1179648,512,layer4.1,layer4.2,1.873171329498291,3.3402857780456543,1.0,6.492685317993164,12.361143112182617,6.492685317993164,3.02453351020813,1.0
layer4.4,layer4,False,True,2359296,512,layer4.5,layer4.6,1.5804669857025146,2.844606399536133,1.0,5.321867942810059,10.378425598144531,5.321867942810059,3.02453351020813,1.0
layer4.8,layer4,False,True,2359296,512,layer4.9,layer4.10,1.095679759979248,1.7710258960723877,0.994140625,3.383190155029297,6.084103584289551,3.383190155029297,3.02453351020813,1.0
layer5.0,layer5,False,True,2359296,512,layer5.1,layer5.2,0.4862673282623291,0.6895467638969421,0.19921875,1.0236406326293945,1.7581870555877686,1.0236406326293945,3.02453351020813,1.0
layer5.4,layer5,False,True,2359296,512,layer5.5,layer5.6,0.47322067618370056,0.47322067618370056,0.0,1.0,1.0,1.0,3.02453351020813,1.0
layer5.8,layer5,False,True,2359296,512,layer5.9,layer5.10,0.47322067618370056,0.47322067618370056,0.0,1.0,1.0,1.0,3.02453351020813,1.0
classifier.1,classifier_head,True,True,2097152,4096,,classifier.2,1.3711581230163574,1.3711581230163574,1.0,4.48463249206543,4.48463249206543,4.48463249206543,3.02453351020813,1.0
classifier.4,classifier_head,True,True,16777216,4096,,classifier.5,1.0654640197753906,1.0654640197753906,1.0,3.2618560791015625,3.2618560791015625,3.2618560791015625,3.02453351020813,1.0
classifier.7,classifier_head,True,False,409600,100,,,nan,nan,nan,1.0,1.0,1.0,1.0,1.0
