epoch,alpha,q_assignment,q_mean,q_mean_pre_norm,q_tilde_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,mean_normalize_q,mne_grad_match_scale,mne_ref_grad_norm,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
0.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.8314705591639624,0.00018314705591639626,0.8084672496008755,0.00022653614726732887,5.218,8.66,1687.523066997528
1.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.7980018226384054,0.00017980018226384056,1.2126508275287418,0.00014827036619457468,9.474,15.05,1545.1716973781586
2.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.8204442017229532,0.00018204442017229533,1.1598482268432626,0.00015695538084992572,13.824,20.57,1430.7653512954712
3.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.9606845194763731,0.00019606845194763733,1.3440626663074011,0.00014587746305483234,18.836,26.98,1317.9663910865784
4.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2.2262717510877597,0.00022262717510877598,1.3569999397387285,0.00016405835298094395,23.69,33.23,1220.1619989871979
5.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2.737693212324837,0.0002737693212324837,1.490130356561668,0.0001837217261073588,27.866,38.98,1130.8870027065277
6.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,3.164078154118617,0.0003164078154118617,1.4168895419904335,0.0002233115610179287,30.952,40.86,1069.0665497779846
7.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,4.462551119504793,0.0004462551119504793,1.4677721704812923,0.0003040356813715505,34.398,44.52,1005.2134077548981
8.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,6.047419137816106,0.0006047419137816106,1.3358922338624244,0.00045268764833907206,37.524,47.22,947.1723246574402
9.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,7.678658408420784,0.0007678658408420784,1.358921354016576,0.0005650553938036888,39.794,49.03,906.8333420753479
