L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,81.930000,79.850000,73.640000,66.180000,59.060000,51.950000,46.510000,42.250000,38.810000,34.850000,32.460000
