epoch,alpha,q_assignment,q_mean,q_mean_pre_norm,q_tilde_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,mean_normalize_q,ga_mode,ga_kappa_res_mean,ga_kappa_sc_mean,ga_frac_phi_neg_res,ga_cov_mean,risk_source,gm_p_mean,gm_d_mean,gm_m_mean,gm_r_mean,mne_grad_match_scale,mne_ref_grad_norm,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
0.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,2.4762968803605525,0.00024762968803605524,0.8056207945097201,0.0003073774779941675,4.458,10.83,1697.3724837303162
1.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,2.7195883185866596,0.000271958831858666,1.1481070014155865,0.00023687585871643297,8.666,14.84,1561.8997399806976
2.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,3.0393259314785057,0.0003039325931478506,1.0021364846992213,0.0003032846301759706,12.892,21.23,1457.7940628528595
3.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,3.3942210209123895,0.000339422102091239,1.2747015312652983,0.0002662757467266245,17.482,29.43,1348.9616904258728
4.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,4.181351004367275,0.0004181351004367275,1.166506148285131,0.00035845083290081555,22.35,34.19,1243.1091499328613
5.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,5.336915077251257,0.0005336915077251257,1.3999024874652646,0.0003812347734958704,27.086,30.17,1145.5616626739502
6.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,6.560217691147258,0.0006560217691147259,1.1971702508249742,0.0005479770054949653,30.886,41.16,1069.5790357589722
7.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,8.741832921862555,0.0008741832921862555,1.3865832932603501,0.0006304585497570362,34.414,41.97,998.745735168457
8.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,10.67414706810827,0.0010674147068108271,1.3123229526074704,0.000813378067258496,37.342,46.87,946.3594102859497
9.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,13.085093295254419,0.0013085093295254419,1.4700172444334718,0.000890131958982377,40.03,51.22,898.4036908149719
10.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,13.740344934715143,0.0013740344934715144,1.268201840623311,0.0010834509535139827,42.612,51.33,855.6973363161087
11.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,14.988332185336823,0.0014988332185336824,1.209867810072889,0.0012388404799722579,44.882,53.2,818.1881401538849
12.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,14.908485048321623,0.0014908485048321623,1.4108362562205987,0.0010567126399387435,46.266,55.47,790.2674858570099
13.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,15.790084846951336,0.0015790084846951337,1.3336489507864544,0.0011839761008802132,47.842,58.59,761.8792104721069
14.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,15.750861830402595,0.0015750861830402597,1.456512691811304,0.0010814091713004566,49.488,58.99,734.3795461654663
15.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,16.92453583127335,0.001692453583127335,1.3318000139548885,0.001270801595880343,50.83,59.07,711.7222700119019
16.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,17.65397547729502,0.001765397547729502,1.3326483002829417,0.00132472877304138,51.774,61.12,694.7023495435715
17.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,19.51101832044305,0.001951101832044305,1.1894558766221555,0.0016403314073196978,53.188,62.09,671.0601497888565
