dataset,model,method,method_label,regularizer,reg_coeff,weight_decay,seed,L,train_T,test_T,if_mode,spike_schedule,noise_position,noise_type,sigma,acc,checkpoint,matrix_csv
fashion_mnist,cnn2_c8_c16,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,82.970000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_old_detach_rc0p0001_seed40_ep1_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_mps_smoke/cnn2_c8_c16/old_detach/rc0p0001/seed_40/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
