model,method,method_label,regularizer,reg_coeff,clean_sigma,clean_acc_mean,clean_acc_std,end_sigma,end_acc_mean,end_acc_std,absolute_drop,relative_retention
cnn2_c8_c16,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0,82.970000,0.000000,0,82.970000,0.000000,0.000000,1.000000
