dataset,arch,variant,variant_label,regularizer,reg_coeff,weight_decay,seed,L,train_T,test_T,sigma,acc,checkpoint,matrix_csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,2.5,8.344000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_pre_input_if_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,2.75,5.832000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_pre_input_if_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,3,4.096000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_pre_input_if_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,3.25,2.860000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_pre_input_if_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,3.5,2.012000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_pre_input_if_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,3.75,1.370000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_pre_input_if_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,4,0.946000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_pre_input_if_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,4.25,0.718000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_pre_input_if_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,4.5,0.516000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_pre_input_if_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,4.75,0.422000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_pre_input_if_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,5,0.342000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_pre_input_if_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
