L,T,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5
16,16,57.568000,55.576000,52.806000,47.280000,40.422000,33.522000,26.942000,20.856000,15.906000,11.644000,8.344000,5.832000,4.096000,2.860000,2.012000,1.370000,0.946000,0.718000,0.516000,0.422000,0.342000
