method,epoch,lr,train_ce,train_objective,train_online_acc,val_ce,val_acc,n_lambda,lambda_mean,lambda_min,lambda_max,gamma_abs_mean,gamma_rms,gamma_abs_median
weights_only,1,0.01,0.9677654642105102,1.199774753036499,64.988,0.6391757674217224,75.71,61,7.999740123748779,7.98279333114624,8.020594596862793,1.00269615650177,1.003271222114563,0.9980722665786743
weights_only,2,0.009972609476841367,0.5582989664840698,0.7873117796897888,79.3,0.5391679935455322,79.91,61,7.997969627380371,7.952627658843994,8.027873039245605,1.0039538145065308,1.0048527717590332,0.9988585710525513
weights_only,3,0.009890738003669028,0.4912386379623413,0.716671348438263,81.958,0.48819660930633546,81.89,61,7.9959845542907715,7.919880390167236,8.034845352172852,1.0051836967468262,1.0063382387161255,0.9989908337593079
weights_only,4,0.009755282581475769,0.45772914321899416,0.6795628732872009,83.156,0.46134794273376467,83.12,61,7.994246482849121,7.888814926147461,8.042603492736816,1.0061345100402832,1.0075081586837769,0.9997900724411011
weights_only,5,0.009567727288213004,0.435044994058609,0.6533160936546326,83.888,0.44377055320739744,83.74,61,7.991994380950928,7.856860637664795,8.048112869262695,1.0075849294662476,1.009184718132019,0.9996155500411987
weights_only,6,0.009330127018922194,0.4137973989009857,0.6285981558036804,84.874,0.4286455591201782,84.17,61,7.989960670471191,7.824831008911133,8.051886558532715,1.0088778734207153,1.0106844902038574,0.9998984336853027
weights_only,7,0.009045084971874737,0.40239786390304566,0.6138714315605164,85.24,0.42626475353240967,84.45,61,7.988600730895996,7.796082496643066,8.056816101074219,1.0095903873443604,1.0115735530853271,0.9996846914291382
weights_only,8,0.00871572412738697,0.38976973898887635,0.5980577151870727,85.648,0.4168799412727356,84.63,61,7.986788749694824,7.767049789428711,8.058321952819824,1.0107187032699585,1.0129228830337524,1.0017192363739014
weights_only,9,0.008345653031794291,0.38325119283676146,0.5885105060386657,85.956,0.41686379947662355,84.51,61,7.985079765319824,7.737416744232178,8.06049919128418,1.011785864830017,1.014135479927063,1.0010899305343628
weights_only,10,0.007938926261462365,0.37079000185012817,0.5732092547416687,86.324,0.4103771541595459,85.05,61,7.983531475067139,7.710050106048584,8.066523551940918,1.012744426727295,1.0153008699417114,1.0009154081344604
weights_only,11,0.007499999999999999,0.36519425748825074,0.5649383118247986,86.496,0.3981359477043152,85.3,61,7.982070446014404,7.683008193969727,8.066988945007324,1.0135972499847412,1.0163164138793945,1.0022904872894287
weights_only,12,0.007033683215379001,0.35565917771339417,0.5529016725540161,86.954,0.38682498512268065,85.59,61,7.980592250823975,7.658069133758545,8.067764282226562,1.0145071744918823,1.017368197441101,1.0024654865264893
weights_only,13,0.0065450849718747366,0.3499167780685425,0.5448390308380127,87.052,0.38659270458221434,85.85,61,7.979313850402832,7.635221004486084,8.069415092468262,1.0153313875198364,1.0183603763580322,1.0036287307739258
weights_only,14,0.006039558454088796,0.3446424397659302,0.5374292395782471,87.474,0.38322286453247073,85.81,61,7.977938652038574,7.6142778396606445,8.06898307800293,1.0162413120269775,1.019436001777649,1.004433035850525
weights_only,15,0.0055226423163382676,0.34139485092163085,0.5322260217285156,87.448,0.3743520215988159,86.37,61,7.976661205291748,7.5940656661987305,8.071402549743652,1.0170512199401855,1.020390272140503,1.0056102275848389
weights_only,16,0.005000000000000001,0.3349416978645325,0.5239961567497253,87.742,0.37669871587753295,86.19,61,7.975545883178711,7.575719833374023,8.071955680847168,1.0178388357162476,1.0212798118591309,1.0065040588378906
weights_only,17,0.0044773576836617335,0.3307965118503571,0.5182606400966644,87.806,0.377031294631958,86.19,61,7.974471092224121,7.559941291809082,8.071632385253906,1.0185983180999756,1.0221537351608276,1.006906509399414
weights_only,18,0.003960441545911203,0.32691726685523986,0.5129674633598328,87.964,0.3651386082649231,86.74,61,7.973577499389648,7.547210693359375,8.07441234588623,1.019236445426941,1.0228939056396484,1.0084986686706543
weights_only,19,0.003454915028125263,0.32155520990371705,0.5063658749389648,88.182,0.3649490070343018,86.4,61,7.972783088684082,7.5353169441223145,8.075945854187012,1.0197950601577759,1.0235512256622314,1.0080009698867798
weights_only,20,0.0029663167846209998,0.3187921204662323,0.5025282769966125,88.25,0.3724406272888184,86.17,61,7.972078323364258,7.524838924407959,8.075817108154297,1.0203132629394531,1.024139165878296,1.0074279308319092
weights_only,21,0.002500000000000001,0.3166356177330017,0.4994539006233215,88.34,0.36444925956726076,86.68,61,7.971414089202881,7.515650272369385,8.07652473449707,1.0208146572113037,1.0247008800506592,1.007439136505127
weights_only,22,0.0020610737385376348,0.31210077226638794,0.49415672414779666,88.498,0.3591312153816223,86.74,61,7.970854759216309,7.50779914855957,8.078065872192383,1.0212446451187134,1.0251926183700562,1.0075446367263794
weights_only,23,0.0016543469682057104,0.31063645637512205,0.4920694368553162,88.562,0.3623899942398071,86.4,61,7.970430850982666,7.502427577972412,8.077715873718262,1.0215786695480347,1.0255825519561768,1.0076978206634521
weights_only,24,0.0012842758726130299,0.3107345043087006,0.49167247884750365,88.614,0.360722587966919,86.63,61,7.970108985900879,7.497533798217773,8.079300880432129,1.0218085050582886,1.02584969997406,1.0080018043518066
weights_only,25,0.0009549150281252634,0.30603025369644166,0.4865927093887329,88.76,0.35738422203063963,87.01,61,7.969886779785156,7.493971347808838,8.079305648803711,1.0219746828079224,1.0260487794876099,1.008245825767517
weights_only,26,0.0006698729810778065,0.30463504304885863,0.48492291575431823,88.774,0.35708269472122195,86.79,61,7.969698429107666,7.491417407989502,8.079444885253906,1.0221267938613892,1.0262187719345093,1.008261799812317
weights_only,27,0.00043227271178699516,0.30373151089668277,0.4838318710517883,88.708,0.35699830989837644,86.84,61,7.9695725440979,7.4898295402526855,8.079602241516113,1.022228717803955,1.0263324975967407,1.0083955526351929
weights_only,28,0.00024471741852423234,0.30401557700634,0.48400156059265137,88.742,0.3630132182121277,86.87,61,7.9695024490356445,7.4888014793396,8.079614639282227,1.0222821235656738,1.0263936519622803,1.0083436965942383
weights_only,29,0.00010926199633097157,0.30389218698501586,0.4838172038650513,88.744,0.35639839687347413,86.63,61,7.969478607177734,7.488391399383545,8.07959270477295,1.0223037004470825,1.026418924331665,1.0083881616592407
weights_only,30,2.7390523158632995e-05,0.30120914452552794,0.48111067858695983,89.05,0.35227578201293946,87.22,61,7.969475746154785,7.488293647766113,8.07959270477295,1.02230966091156,1.0264256000518799,1.0084030628204346
all_parameters,1,0.01,0.9662218403244018,2.285761717605591,64.976,0.637707593536377,76.49,61,7.925256729125977,7.9019598960876465,7.947720050811768,0.9933863282203674,0.9940080046653748,0.987979531288147
all_parameters,2,0.009972609476841367,0.5669162499046325,1.862760465774536,78.912,0.5511768575668335,79.44,61,7.846779823303223,7.795101642608643,7.888823509216309,0.9844884276390076,0.9855026602745056,0.9774436950683594
all_parameters,3,0.009890738003669028,0.5011922787284852,1.772835965194702,81.398,0.4984674562454224,81.47,61,7.769564151763916,7.688930034637451,7.828396797180176,0.9758037328720093,0.9771130681037903,0.9679160118103027
all_parameters,4,0.009755282581475769,0.46861699592590333,1.716656256942749,82.698,0.47424867191314696,82.74,61,7.693751335144043,7.581227779388428,7.766195297241211,0.9676315188407898,0.9691996574401855,0.9599132537841797
all_parameters,5,0.009567727288213004,0.4436438461971283,1.6688113605880737,83.7,0.4529760043144226,82.99,61,7.620170593261719,7.477614402770996,7.7056450843811035,0.9594876766204834,0.9613335728645325,0.9518559575080872
all_parameters,6,0.009330127018922194,0.4280758143234253,1.6312016553878783,84.126,0.4347906930923462,84.36,61,7.54931640625,7.3773193359375,7.643556118011475,0.9514618515968323,0.9535401463508606,0.943120002746582
all_parameters,7,0.009045084971874737,0.4070494260120392,1.5891457600784302,84.87,0.4456122631072998,83.66,61,7.480956077575684,7.278018951416016,7.584290027618408,0.9441015720367432,0.9464165568351746,0.9365655779838562
all_parameters,8,0.00871572412738697,0.40015387528419494,1.56223405834198,85.218,0.4375197624206543,84.13,61,7.415755271911621,7.180418014526367,7.529029846191406,0.9369170069694519,0.9394488334655762,0.9287113547325134
all_parameters,9,0.008345653031794291,0.39369265882492066,1.5368240670013427,85.442,0.4081186394691467,85.09,61,7.353487968444824,7.092070579528809,7.472864627838135,0.930224597454071,0.9329664707183838,0.9227463006973267
all_parameters,10,0.007938926261462365,0.37664944617271423,1.50202793258667,86.158,0.40738336963653565,85.15,61,7.295047760009766,7.009373664855957,7.419755935668945,0.923922598361969,0.9268617033958435,0.9166558384895325
all_parameters,11,0.007499999999999999,0.3697022220134735,1.4784788902282715,86.298,0.4061242106437683,84.88,61,7.239809036254883,6.929433345794678,7.368971347808838,0.9183779358863831,0.9214979410171509,0.9095314741134644
all_parameters,12,0.007033683215379001,0.36502740348815915,1.4583983402633667,86.552,0.40097303647995,85.04,61,7.188435077667236,6.8565497398376465,7.318780422210693,0.913199245929718,0.9165018796920776,0.9023152589797974
all_parameters,13,0.0065450849718747366,0.3606707621669769,1.4398392962646485,86.686,0.38892346725463867,85.63,61,7.141185760498047,6.789700508117676,7.275911331176758,0.908086895942688,0.9115493893623352,0.8973814249038696
all_parameters,14,0.006039558454088796,0.3507738356399536,1.4169272720336914,87.178,0.3828624279975891,85.81,61,7.097613334655762,6.725521564483643,7.231167793273926,0.903730034828186,0.9073399901390076,0.8941490054130554
all_parameters,15,0.0055226423163382676,0.34253883234024046,1.3968822482299805,87.174,0.38344041843414306,85.85,61,7.058043479919434,6.668083667755127,7.194016456604004,0.8997026085853577,0.9035190939903259,0.8896177411079407
all_parameters,16,0.005000000000000001,0.3408273639678955,1.3845327378463745,87.394,0.38301869106292724,85.97,61,7.02230167388916,6.616374969482422,7.161201477050781,0.8961399793624878,0.9001184105873108,0.8854010105133057
all_parameters,17,0.0044773576836617335,0.33410174164772033,1.3682872052764892,87.64,0.37433235836029055,86.4,61,6.990384101867676,6.570528030395508,7.131765842437744,0.8930438756942749,0.8971441388130188,0.882241427898407
all_parameters,18,0.003960441545911203,0.3311921546459198,1.3569703540039062,87.696,0.37657501239776614,85.87,61,6.962298393249512,6.530945301055908,7.106893539428711,0.8902856707572937,0.894519031047821,0.8790884017944336
all_parameters,19,0.003454915028125263,0.3258135601902008,1.3442607586288453,87.962,0.37176929340362547,86.54,61,6.937795162200928,6.4945068359375,7.084188461303711,0.8879903554916382,0.8923322558403015,0.8770376443862915
all_parameters,20,0.0029663167846209998,0.3227962570285797,1.3349280514907838,87.978,0.3725853816986084,86.44,61,6.916846752166748,6.464080333709717,7.06478214263916,0.8860188722610474,0.8904533386230469,0.8748556971549988
all_parameters,21,0.002500000000000001,0.32107443768024446,1.3278611139678955,88.098,0.3657018890380859,86.81,61,6.899202346801758,6.438041687011719,7.049874782562256,0.8843609094619751,0.888881266117096,0.8730411529541016
all_parameters,22,0.0020610737385376348,0.3172663156890869,1.319604098587036,88.172,0.3613866094589233,86.83,61,6.884729385375977,6.416960716247559,7.037093162536621,0.8829845190048218,0.8875760436058044,0.8716532588005066
all_parameters,23,0.0016543469682057104,0.3141160480594635,1.3128445654296874,88.35,0.36735288734436033,86.53,61,6.873129844665527,6.399577617645264,7.025600433349609,0.8818770051002502,0.8865272998809814,0.869990348815918
all_parameters,24,0.0012842758726130299,0.31358611680030823,1.309466358757019,88.532,0.3629999767303467,86.63,61,6.864093780517578,6.386621475219727,7.016406536102295,0.8810520768165588,0.8857458233833313,0.8696179986000061
