method,checkpoint,parameter_type,layer,value
weights_only,final,gamma_rms,bns.12,0.9754353165626526
weights_only,final,gamma_rms,bns.13,1.050437092781067
weights_only,final,gamma_rms,bns.14,0.9882738590240479
weights_only,final,gamma_rms,bns.15,1.062361478805542
weights_only,final,gamma_rms,bns.16,0.9759271144866943
weights_only,final,gamma_rms,bns.17,1.0636436939239502
weights_only,final,gamma_rms,bns.18,1.015502691268921
weights_only,final,gamma_rms,bns.19,1.0462507009506226
weights_only,final,gamma_rms,bns.20,0.9687881469726562
weights_only,final,gamma_rms,bns.21,1.0386900901794434
weights_only,final,gamma_rms,bns.22,0.9612414836883545
weights_only,final,gamma_rms,bns.23,1.0418990850448608
weights_only,final,gamma_rms,bns.24,0.9680853486061096
weights_only,final,gamma_rms,bns.25,1.0366237163543701
weights_only,final,gamma_rms,bns.26,0.9773092269897461
weights_only,final,gamma_rms,bns.27,1.029470682144165
weights_only,final,gamma_rms,bns.28,0.9519385099411011
weights_only,final,gamma_rms,bns.29,1.0270354747772217
weights_only,final,gamma_rms,bns.30,0.9401986002922058
weights_only,final,gamma_rms,bns.31,1.0322281122207642
weights_only,final,gamma_rms,bns.32,0.9639058113098145
weights_only,final,gamma_rms,bns.33,1.0302835702896118
weights_only,final,gamma_rms,bns.34,0.9536661505699158
weights_only,final,gamma_rms,bns.35,1.0295190811157227
weights_only,final,gamma_rms,bns.36,0.9648099541664124
weights_only,final,gamma_rms,bns.37,1.0262227058410645
weights_only,final,gamma_rms,bns.38,0.9426493048667908
weights_only,final,gamma_rms,bns.39,1.0238264799118042
weights_only,final,gamma_rms,bns.40,0.9494031071662903
weights_only,final,gamma_rms,bns.41,1.0230414867401123
weights_only,final,gamma_rms,bns.42,0.942131519317627
weights_only,final,gamma_rms,bns.43,1.0261890888214111
weights_only,final,gamma_rms,bns.44,0.953132688999176
weights_only,final,gamma_rms,bns.45,1.025418758392334
weights_only,final,gamma_rms,bns.46,0.9576183557510376
weights_only,final,gamma_rms,bns.47,1.022655725479126
weights_only,final,gamma_rms,bns.48,0.9530961513519287
weights_only,final,gamma_rms,bns.49,1.023083209991455
weights_only,final,gamma_rms,bns.50,0.9400185942649841
weights_only,final,gamma_rms,bns.51,1.0195797681808472
weights_only,final,gamma_rms,bns.52,0.9654275178909302
weights_only,final,gamma_rms,bns.53,1.0263601541519165
weights_only,final,gamma_rms,bns.54,0.9521124362945557
weights_only,final,gamma_rms,bns.55,1.018251657485962
weights_only,final,gamma_rms,bns.56,0.9423959255218506
weights_only,final,gamma_rms,bns.57,1.0200144052505493
weights_only,final,gamma_rms,bns.58,0.944644570350647
weights_only,final,gamma_rms,bns.59,1.3588937520980835
weights_only,final,lambda,ifs.0,7.811215877532959
weights_only,final,lambda,ifs.1,7.803996562957764
weights_only,final,lambda,ifs.2,7.8536376953125
weights_only,final,lambda,ifs.3,7.848146438598633
weights_only,final,lambda,ifs.4,7.824173450469971
weights_only,final,lambda,ifs.5,7.884394645690918
weights_only,final,lambda,ifs.6,7.961309432983398
weights_only,final,lambda,ifs.7,7.907047748565674
weights_only,final,lambda,ifs.8,7.972368240356445
weights_only,final,lambda,ifs.9,7.921360969543457
weights_only,final,lambda,ifs.10,7.967938423156738
weights_only,final,lambda,ifs.11,7.9205322265625
weights_only,final,lambda,ifs.12,7.9633073806762695
weights_only,final,lambda,ifs.13,7.947798728942871
weights_only,final,lambda,ifs.14,8.01630687713623
weights_only,final,lambda,ifs.15,7.935831069946289
weights_only,final,lambda,ifs.16,7.9922356605529785
weights_only,final,lambda,ifs.17,7.933797359466553
weights_only,final,lambda,ifs.18,8.06881046295166
weights_only,final,lambda,ifs.19,7.952923774719238
weights_only,final,lambda,ifs.20,7.996951580047607
weights_only,final,lambda,ifs.21,7.960147857666016
weights_only,final,lambda,ifs.22,8.014479637145996
weights_only,final,lambda,ifs.23,7.95657205581665
weights_only,final,lambda,ifs.24,8.029047966003418
weights_only,final,lambda,ifs.25,7.962289810180664
weights_only,final,lambda,ifs.26,7.986898422241211
weights_only,final,lambda,ifs.27,7.9695868492126465
weights_only,final,lambda,ifs.28,8.039566040039062
weights_only,final,lambda,ifs.29,7.972167491912842
weights_only,final,lambda,ifs.30,8.032364845275879
weights_only,final,lambda,ifs.31,7.967136859893799
weights_only,final,lambda,ifs.32,8.03016185760498
weights_only,final,lambda,ifs.33,7.968620777130127
weights_only,final,lambda,ifs.34,8.040042877197266
weights_only,final,lambda,ifs.35,7.969846725463867
weights_only,final,lambda,ifs.36,8.047844886779785
weights_only,final,lambda,ifs.37,7.973679542541504
weights_only,final,lambda,ifs.38,8.049881935119629
weights_only,final,lambda,ifs.39,7.975833892822266
weights_only,final,lambda,ifs.40,8.066232681274414
weights_only,final,lambda,ifs.41,7.976202011108398
weights_only,final,lambda,ifs.42,8.052017211914062
weights_only,final,lambda,ifs.43,7.973134994506836
weights_only,final,lambda,ifs.44,8.042012214660645
weights_only,final,lambda,ifs.45,7.974264144897461
weights_only,final,lambda,ifs.46,8.05059814453125
weights_only,final,lambda,ifs.47,7.976628303527832
weights_only,final,lambda,ifs.48,8.042805671691895
weights_only,final,lambda,ifs.49,7.976266384124756
weights_only,final,lambda,ifs.50,8.040918350219727
weights_only,final,lambda,ifs.51,7.980165481567383
weights_only,final,lambda,ifs.52,8.06694507598877
weights_only,final,lambda,ifs.53,7.9729461669921875
weights_only,final,lambda,ifs.54,8.048259735107422
weights_only,final,lambda,ifs.55,7.981102466583252
weights_only,final,lambda,ifs.56,8.046050071716309
weights_only,final,lambda,ifs.57,7.979710102081299
weights_only,final,lambda,ifs.58,8.07959270477295
weights_only,final,lambda,ifs.59,7.893625259399414
all_parameters,best_val,lambda,input_if,6.361913681030273
all_parameters,best_val,gamma_rms,bns.0,1.1173231601715088
all_parameters,best_val,gamma_rms,bns.1,1.0196559429168701
all_parameters,best_val,gamma_rms,bns.2,1.0100101232528687
all_parameters,best_val,gamma_rms,bns.3,0.9995865225791931
all_parameters,best_val,gamma_rms,bns.4,0.9187674522399902
all_parameters,best_val,gamma_rms,bns.5,0.9570955038070679
all_parameters,best_val,gamma_rms,bns.6,0.8613486289978027
all_parameters,best_val,gamma_rms,bns.7,0.9415597915649414
all_parameters,best_val,gamma_rms,bns.8,0.8938862681388855
all_parameters,best_val,gamma_rms,bns.9,0.9314737319946289
all_parameters,best_val,gamma_rms,bns.10,0.8604163527488708
all_parameters,best_val,gamma_rms,bns.11,0.9316612482070923
all_parameters,best_val,gamma_rms,bns.12,0.8746240139007568
all_parameters,best_val,gamma_rms,bns.13,0.9078812599182129
all_parameters,best_val,gamma_rms,bns.14,0.8639112114906311
all_parameters,best_val,gamma_rms,bns.15,0.9176862835884094
all_parameters,best_val,gamma_rms,bns.16,0.8187538385391235
all_parameters,best_val,gamma_rms,bns.17,0.9103671312332153
all_parameters,best_val,gamma_rms,bns.18,0.8558395504951477
all_parameters,best_val,gamma_rms,bns.19,0.8985699415206909
all_parameters,best_val,gamma_rms,bns.20,0.8306608200073242
all_parameters,best_val,gamma_rms,bns.21,0.8996087908744812
all_parameters,best_val,gamma_rms,bns.22,0.8235489726066589
all_parameters,best_val,gamma_rms,bns.23,0.8936971426010132
all_parameters,best_val,gamma_rms,bns.24,0.8308011293411255
all_parameters,best_val,gamma_rms,bns.25,0.8973019123077393
all_parameters,best_val,gamma_rms,bns.26,0.8129855394363403
all_parameters,best_val,gamma_rms,bns.27,0.8936000466346741
all_parameters,best_val,gamma_rms,bns.28,0.805946946144104
all_parameters,best_val,gamma_rms,bns.29,0.8870619535446167
all_parameters,best_val,gamma_rms,bns.30,0.8082793951034546
all_parameters,best_val,gamma_rms,bns.31,0.8898897171020508
all_parameters,best_val,gamma_rms,bns.32,0.8102191090583801
all_parameters,best_val,gamma_rms,bns.33,0.8901485204696655
all_parameters,best_val,gamma_rms,bns.34,0.8253067135810852
all_parameters,best_val,gamma_rms,bns.35,0.8875341415405273
all_parameters,best_val,gamma_rms,bns.36,0.8081597089767456
all_parameters,best_val,gamma_rms,bns.37,0.8889021873474121
all_parameters,best_val,gamma_rms,bns.38,0.7969666123390198
all_parameters,best_val,gamma_rms,bns.39,0.8848758935928345
all_parameters,best_val,gamma_rms,bns.40,0.8267527222633362
all_parameters,best_val,gamma_rms,bns.41,0.8835013508796692
all_parameters,best_val,gamma_rms,bns.42,0.8102217316627502
all_parameters,best_val,gamma_rms,bns.43,0.8856955766677856
all_parameters,best_val,gamma_rms,bns.44,0.8242561221122742
all_parameters,best_val,gamma_rms,bns.45,0.8825714588165283
all_parameters,best_val,gamma_rms,bns.46,0.7949939370155334
all_parameters,best_val,gamma_rms,bns.47,0.883082389831543
all_parameters,best_val,gamma_rms,bns.48,0.8253492116928101
all_parameters,best_val,gamma_rms,bns.49,0.880786657333374
all_parameters,best_val,gamma_rms,bns.50,0.7992302179336548
all_parameters,best_val,gamma_rms,bns.51,0.877913236618042
all_parameters,best_val,gamma_rms,bns.52,0.8134579658508301
all_parameters,best_val,gamma_rms,bns.53,0.880353569984436
all_parameters,best_val,gamma_rms,bns.54,0.814172625541687
all_parameters,best_val,gamma_rms,bns.55,0.879368245601654
all_parameters,best_val,gamma_rms,bns.56,0.8000180721282959
all_parameters,best_val,gamma_rms,bns.57,0.8790556788444519
all_parameters,best_val,gamma_rms,bns.58,0.8069167733192444
all_parameters,best_val,gamma_rms,bns.59,1.2469433546066284
all_parameters,best_val,lambda,ifs.0,6.6637372970581055
all_parameters,best_val,lambda,ifs.1,6.690550804138184
all_parameters,best_val,lambda,ifs.2,6.745319366455078
all_parameters,best_val,lambda,ifs.3,6.716672897338867
all_parameters,best_val,lambda,ifs.4,6.752197265625
all_parameters,best_val,lambda,ifs.5,6.77008056640625
all_parameters,best_val,lambda,ifs.6,6.8155517578125
all_parameters,best_val,lambda,ifs.7,6.787923812866211
all_parameters,best_val,lambda,ifs.8,6.839885711669922
all_parameters,best_val,lambda,ifs.9,6.799971580505371
all_parameters,best_val,lambda,ifs.10,6.829158306121826
all_parameters,best_val,lambda,ifs.11,6.797106742858887
all_parameters,best_val,lambda,ifs.12,6.855901718139648
all_parameters,best_val,lambda,ifs.13,6.825394153594971
all_parameters,best_val,lambda,ifs.14,6.8887786865234375
all_parameters,best_val,lambda,ifs.15,6.815153121948242
all_parameters,best_val,lambda,ifs.16,6.912106990814209
all_parameters,best_val,lambda,ifs.17,6.822270393371582
all_parameters,best_val,lambda,ifs.18,6.890964984893799
all_parameters,best_val,lambda,ifs.19,6.834710121154785
all_parameters,best_val,lambda,ifs.20,6.886069297790527
all_parameters,best_val,lambda,ifs.21,6.833533763885498
all_parameters,best_val,lambda,ifs.22,6.851478576660156
all_parameters,best_val,lambda,ifs.23,6.839174747467041
all_parameters,best_val,lambda,ifs.24,6.925422668457031
all_parameters,best_val,lambda,ifs.25,6.836281776428223
all_parameters,best_val,lambda,ifs.26,6.885002613067627
all_parameters,best_val,lambda,ifs.27,6.839834690093994
all_parameters,best_val,lambda,ifs.28,6.884916305541992
all_parameters,best_val,lambda,ifs.29,6.8466715812683105
all_parameters,best_val,lambda,ifs.30,6.947693824768066
all_parameters,best_val,lambda,ifs.31,6.844480037689209
all_parameters,best_val,lambda,ifs.32,6.890083312988281
all_parameters,best_val,lambda,ifs.33,6.844202041625977
all_parameters,best_val,lambda,ifs.34,6.915774822235107
all_parameters,best_val,lambda,ifs.35,6.846467018127441
all_parameters,best_val,lambda,ifs.36,6.911828517913818
all_parameters,best_val,lambda,ifs.37,6.845032691955566
all_parameters,best_val,lambda,ifs.38,6.969180107116699
all_parameters,best_val,lambda,ifs.39,6.8487725257873535
all_parameters,best_val,lambda,ifs.40,6.928873062133789
all_parameters,best_val,lambda,ifs.41,6.850612163543701
all_parameters,best_val,lambda,ifs.42,6.93551778793335
all_parameters,best_val,lambda,ifs.43,6.848433017730713
all_parameters,best_val,lambda,ifs.44,6.927666664123535
all_parameters,best_val,lambda,ifs.45,6.851439476013184
all_parameters,best_val,lambda,ifs.46,6.935911178588867
all_parameters,best_val,lambda,ifs.47,6.850880146026611
all_parameters,best_val,lambda,ifs.48,6.894443035125732
all_parameters,best_val,lambda,ifs.49,6.853393077850342
all_parameters,best_val,lambda,ifs.50,6.907265663146973
all_parameters,best_val,lambda,ifs.51,6.856032371520996
all_parameters,best_val,lambda,ifs.52,6.921231269836426
all_parameters,best_val,lambda,ifs.53,6.853259086608887
all_parameters,best_val,lambda,ifs.54,6.92209005355835
all_parameters,best_val,lambda,ifs.55,6.854775905609131
all_parameters,best_val,lambda,ifs.56,6.929781436920166
all_parameters,best_val,lambda,ifs.57,6.8550190925598145
all_parameters,best_val,lambda,ifs.58,6.9990234375
all_parameters,best_val,lambda,ifs.59,6.7865824699401855
all_parameters,final,lambda,input_if,6.361913681030273
all_parameters,final,gamma_rms,bns.0,1.1173231601715088
all_parameters,final,gamma_rms,bns.1,1.0196559429168701
all_parameters,final,gamma_rms,bns.2,1.0100101232528687
all_parameters,final,gamma_rms,bns.3,0.9995865225791931
all_parameters,final,gamma_rms,bns.4,0.9187674522399902
all_parameters,final,gamma_rms,bns.5,0.9570955038070679
all_parameters,final,gamma_rms,bns.6,0.8613486289978027
all_parameters,final,gamma_rms,bns.7,0.9415597915649414
all_parameters,final,gamma_rms,bns.8,0.8938862681388855
all_parameters,final,gamma_rms,bns.9,0.9314737319946289
all_parameters,final,gamma_rms,bns.10,0.8604163527488708
all_parameters,final,gamma_rms,bns.11,0.9316612482070923
all_parameters,final,gamma_rms,bns.12,0.8746240139007568
all_parameters,final,gamma_rms,bns.13,0.9078812599182129
all_parameters,final,gamma_rms,bns.14,0.8639112114906311
all_parameters,final,gamma_rms,bns.15,0.9176862835884094
all_parameters,final,gamma_rms,bns.16,0.8187538385391235
all_parameters,final,gamma_rms,bns.17,0.9103671312332153
all_parameters,final,gamma_rms,bns.18,0.8558395504951477
all_parameters,final,gamma_rms,bns.19,0.8985699415206909
all_parameters,final,gamma_rms,bns.20,0.8306608200073242
all_parameters,final,gamma_rms,bns.21,0.8996087908744812
all_parameters,final,gamma_rms,bns.22,0.8235489726066589
all_parameters,final,gamma_rms,bns.23,0.8936971426010132
all_parameters,final,gamma_rms,bns.24,0.8308011293411255
all_parameters,final,gamma_rms,bns.25,0.8973019123077393
all_parameters,final,gamma_rms,bns.26,0.8129855394363403
all_parameters,final,gamma_rms,bns.27,0.8936000466346741
all_parameters,final,gamma_rms,bns.28,0.805946946144104
all_parameters,final,gamma_rms,bns.29,0.8870619535446167
all_parameters,final,gamma_rms,bns.30,0.8082793951034546
all_parameters,final,gamma_rms,bns.31,0.8898897171020508
all_parameters,final,gamma_rms,bns.32,0.8102191090583801
all_parameters,final,gamma_rms,bns.33,0.8901485204696655
all_parameters,final,gamma_rms,bns.34,0.8253067135810852
all_parameters,final,gamma_rms,bns.35,0.8875341415405273
all_parameters,final,gamma_rms,bns.36,0.8081597089767456
all_parameters,final,gamma_rms,bns.37,0.8889021873474121
all_parameters,final,gamma_rms,bns.38,0.7969666123390198
all_parameters,final,gamma_rms,bns.39,0.8848758935928345
all_parameters,final,gamma_rms,bns.40,0.8267527222633362
all_parameters,final,gamma_rms,bns.41,0.8835013508796692
all_parameters,final,gamma_rms,bns.42,0.8102217316627502
all_parameters,final,gamma_rms,bns.43,0.8856955766677856
all_parameters,final,gamma_rms,bns.44,0.8242561221122742
all_parameters,final,gamma_rms,bns.45,0.8825714588165283
all_parameters,final,gamma_rms,bns.46,0.7949939370155334
all_parameters,final,gamma_rms,bns.47,0.883082389831543
all_parameters,final,gamma_rms,bns.48,0.8253492116928101
all_parameters,final,gamma_rms,bns.49,0.880786657333374
all_parameters,final,gamma_rms,bns.50,0.7992302179336548
all_parameters,final,gamma_rms,bns.51,0.877913236618042
all_parameters,final,gamma_rms,bns.52,0.8134579658508301
all_parameters,final,gamma_rms,bns.53,0.880353569984436
all_parameters,final,gamma_rms,bns.54,0.814172625541687
all_parameters,final,gamma_rms,bns.55,0.879368245601654
all_parameters,final,gamma_rms,bns.56,0.8000180721282959
all_parameters,final,gamma_rms,bns.57,0.8790556788444519
all_parameters,final,gamma_rms,bns.58,0.8069167733192444
all_parameters,final,gamma_rms,bns.59,1.2469433546066284
all_parameters,final,lambda,ifs.0,6.6637372970581055
all_parameters,final,lambda,ifs.1,6.690550804138184
all_parameters,final,lambda,ifs.2,6.745319366455078
all_parameters,final,lambda,ifs.3,6.716672897338867
all_parameters,final,lambda,ifs.4,6.752197265625
all_parameters,final,lambda,ifs.5,6.77008056640625
all_parameters,final,lambda,ifs.6,6.8155517578125
all_parameters,final,lambda,ifs.7,6.787923812866211
all_parameters,final,lambda,ifs.8,6.839885711669922
all_parameters,final,lambda,ifs.9,6.799971580505371
all_parameters,final,lambda,ifs.10,6.829158306121826
all_parameters,final,lambda,ifs.11,6.797106742858887
all_parameters,final,lambda,ifs.12,6.855901718139648
all_parameters,final,lambda,ifs.13,6.825394153594971
all_parameters,final,lambda,ifs.14,6.8887786865234375
all_parameters,final,lambda,ifs.15,6.815153121948242
all_parameters,final,lambda,ifs.16,6.912106990814209
all_parameters,final,lambda,ifs.17,6.822270393371582
all_parameters,final,lambda,ifs.18,6.890964984893799
all_parameters,final,lambda,ifs.19,6.834710121154785
all_parameters,final,lambda,ifs.20,6.886069297790527
all_parameters,final,lambda,ifs.21,6.833533763885498
all_parameters,final,lambda,ifs.22,6.851478576660156
all_parameters,final,lambda,ifs.23,6.839174747467041
all_parameters,final,lambda,ifs.24,6.925422668457031
all_parameters,final,lambda,ifs.25,6.836281776428223
all_parameters,final,lambda,ifs.26,6.885002613067627
all_parameters,final,lambda,ifs.27,6.839834690093994
all_parameters,final,lambda,ifs.28,6.884916305541992
all_parameters,final,lambda,ifs.29,6.8466715812683105
all_parameters,final,lambda,ifs.30,6.947693824768066
all_parameters,final,lambda,ifs.31,6.844480037689209
all_parameters,final,lambda,ifs.32,6.890083312988281
all_parameters,final,lambda,ifs.33,6.844202041625977
all_parameters,final,lambda,ifs.34,6.915774822235107
all_parameters,final,lambda,ifs.35,6.846467018127441
all_parameters,final,lambda,ifs.36,6.911828517913818
all_parameters,final,lambda,ifs.37,6.845032691955566
all_parameters,final,lambda,ifs.38,6.969180107116699
all_parameters,final,lambda,ifs.39,6.8487725257873535
all_parameters,final,lambda,ifs.40,6.928873062133789
all_parameters,final,lambda,ifs.41,6.850612163543701
all_parameters,final,lambda,ifs.42,6.93551778793335
all_parameters,final,lambda,ifs.43,6.848433017730713
all_parameters,final,lambda,ifs.44,6.927666664123535
all_parameters,final,lambda,ifs.45,6.851439476013184
all_parameters,final,lambda,ifs.46,6.935911178588867
all_parameters,final,lambda,ifs.47,6.850880146026611
all_parameters,final,lambda,ifs.48,6.894443035125732
all_parameters,final,lambda,ifs.49,6.853393077850342
all_parameters,final,lambda,ifs.50,6.907265663146973
all_parameters,final,lambda,ifs.51,6.856032371520996
all_parameters,final,lambda,ifs.52,6.921231269836426
all_parameters,final,lambda,ifs.53,6.853259086608887
all_parameters,final,lambda,ifs.54,6.92209005355835
all_parameters,final,lambda,ifs.55,6.854775905609131
all_parameters,final,lambda,ifs.56,6.929781436920166
all_parameters,final,lambda,ifs.57,6.8550190925598145
all_parameters,final,lambda,ifs.58,6.9990234375
all_parameters,final,lambda,ifs.59,6.7865824699401855
