L,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1
16,93.010000,93.070000,93.030000,93.200000,93.050000,92.990000,93.010000,93.030000,92.850000,92.860000,92.980000,93.000000,92.950000,92.930000,92.830000,92.920000,92.550000,92.830000,92.830000,92.620000,92.830000,92.610000,92.520000,92.630000,92.670000,92.690000,92.700000,92.670000,92.480000,92.580000,92.450000,92.600000,92.250000,92.530000,92.440000,92.460000,92.230000,92.440000,92.090000,92.150000,92.210000,92.080000,92.070000,92.180000,92.090000,91.850000,91.880000,91.600000,91.800000,91.800000,91.750000
