L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,96.300000,96.240000,96.280000,96.210000,96.260000,96.290000,96.270000,96.270000,96.360000,96.210000,96.200000,96.240000,96.260000,96.240000,96.070000,96.070000,96.120000,96.030000,96.170000,95.940000,96.020000
