L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,99.050000,98.970000,98.870000,98.520000,97.550000,95.970000,93.660000,90.910000,87.820000,84.710000,81.400000
