if_name,residual_name,residual_risk_mean,residual_q_mean,residual_q_max,has_shortcut_conv,shortcut_name,shortcut_risk_mean,shortcut_q_mean,shortcut_q_max,residual_kappa_mean,shortcut_kappa_mean
conv2_x.0.act,conv2_x.0.residual_function.3,0.9124151468276978,2.649660587310791,46.30699157714844,False,,,,,1.0,
conv2_x.1.act,conv2_x.1.residual_function.3,1.4866676330566406,4.946670055389404,46.30699157714844,False,,,,,1.0,
conv3_x.0.act,conv3_x.0.residual_function.3,2.4716057777404785,8.886422157287598,46.30699157714844,True,conv3_x.0.shortcut.0,2.4780752658843994,8.912301063537598,46.30699157714844,1.0,1.0
conv3_x.1.act,conv3_x.1.residual_function.3,2.540151596069336,9.160606384277344,46.30699157714844,False,,,,,1.0,
conv4_x.0.act,conv4_x.0.residual_function.3,0.7391717433929443,1.9566869735717773,1.9566869735717773,True,conv4_x.0.shortcut.0,0.7391717433929443,1.9566869735717773,1.9566869735717773,1.0,1.0
conv4_x.1.act,conv4_x.1.residual_function.3,2.5461113452911377,9.18444538116455,46.30699157714844,False,,,,,1.0,
conv5_x.0.act,conv5_x.0.residual_function.3,0.8547954559326172,2.419182062149048,46.30699157714844,True,conv5_x.0.shortcut.0,1.996315360069275,6.985261917114258,46.30699157714844,1.0,1.0
conv5_x.1.act,conv5_x.1.residual_function.3,1.0859161615371704,3.34366512298584,46.30699157714844,False,,,,,1.0,
