L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,90.560000,90.480000,90.550000,90.460000,90.520000,90.440000,90.450000,90.520000,90.520000,90.510000,90.420000,90.410000,90.490000,90.440000,90.410000,90.330000,90.430000,90.290000,90.340000,90.270000,90.240000
