L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,80.550000,80.540000,80.380000,80.410000,80.670000,80.220000,80.010000,79.940000,79.880000,79.590000,79.320000
