L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,51.310000,51.150000,51.020000,50.900000,50.930000,50.910000,50.840000,50.840000,49.990000,50.330000,50.100000
