L,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5
16,49.794000,48.032000,42.994000,37.474000,31.814000,26.436000,21.620000,17.672000,14.142000,11.162000,8.878000,6.924000,5.510000,4.166000,3.302000,2.462000,1.932000,1.428000,1.120000,0.882000,0.708000
