L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,97.370000,97.340000,97.440000,97.400000,97.360000,97.280000,97.250000,97.260000,97.280000,97.080000,96.970000,97.140000,97.080000,97.070000,97.080000,97.230000,97.020000,96.760000,97.090000,96.870000,96.710000
