L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,89.820000,89.800000,89.660000,89.620000,89.350000,88.900000,88.530000,87.460000,86.550000,85.320000,83.920000,81.760000,79.920000,77.750000,75.460000,72.780000,70.230000,67.670000,64.630000,61.770000,58.740000
