if_name,residual_name,residual_risk_mean,residual_q_mean,residual_q_max,has_shortcut_conv,shortcut_name,shortcut_risk_mean,shortcut_q_mean,shortcut_q_max
conv2_x.0.act,conv2_x.0.residual_function.3,0.6811676621437073,1.724670648574829,7.373373985290527,False,,,,
conv2_x.1.act,conv2_x.1.residual_function.3,1.2508374452590942,4.003349781036377,17.777650833129883,False,,,,
conv3_x.0.act,conv3_x.0.residual_function.3,0.5292606949806213,1.117042899131775,3.3661298751831055,True,conv3_x.0.shortcut.0,0.5138456225395203,1.055382490158081,1.6834614276885986
conv3_x.1.act,conv3_x.1.residual_function.3,0.6126905679702759,1.4507622718811035,4.741123199462891,False,,,,
conv4_x.0.act,conv4_x.0.residual_function.3,0.5252882242202759,1.1011528968811035,2.7372543811798096,True,conv4_x.0.shortcut.0,0.5114156007766724,1.0456624031066895,1.0456624031066895
conv4_x.1.act,conv4_x.1.residual_function.3,0.7997832298278809,2.1991329193115234,6.238153457641602,False,,,,
conv5_x.0.act,conv5_x.0.residual_function.3,1.1699678897857666,3.679871082305908,8.487151145935059,True,conv5_x.0.shortcut.0,0.5114315748214722,1.0457264184951782,1.0784235000610352
conv5_x.1.act,conv5_x.1.residual_function.3,1.7782189846038818,6.112875938415527,9.475081443786621,False,,,,
