L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,97.090000,97.070000,96.900000,96.920000,96.790000,96.840000,96.620000,96.630000,96.440000,96.090000,95.900000
