L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,62.670000,62.580000,62.730000,62.320000,62.410000,62.460000,62.060000,61.610000,61.140000,60.790000,60.060000,59.520000,58.530000,57.750000,56.670000,55.820000,54.680000,53.320000,52.190000,50.380000,49.050000
