method,checkpoint,parameter_type,layer,value
weights_only,best_val,gamma_rms,bns.37,1.0273629426956177
weights_only,best_val,gamma_rms,bns.38,0.9558038115501404
weights_only,best_val,gamma_rms,bns.39,1.0263739824295044
weights_only,best_val,gamma_rms,bns.40,1.0015954971313477
weights_only,best_val,gamma_rms,bns.41,1.0209213495254517
weights_only,best_val,gamma_rms,bns.42,0.9754696488380432
weights_only,best_val,gamma_rms,bns.43,1.015367865562439
weights_only,best_val,gamma_rms,bns.44,0.9940237998962402
weights_only,best_val,gamma_rms,bns.45,1.0220892429351807
weights_only,best_val,gamma_rms,bns.46,0.9747477769851685
weights_only,best_val,gamma_rms,bns.47,1.0202678442001343
weights_only,best_val,gamma_rms,bns.48,0.972295343875885
weights_only,best_val,gamma_rms,bns.49,1.0138859748840332
weights_only,best_val,gamma_rms,bns.50,0.9673249125480652
weights_only,best_val,gamma_rms,bns.51,1.0181902647018433
weights_only,best_val,gamma_rms,bns.52,1.0134860277175903
weights_only,best_val,gamma_rms,bns.53,1.0180305242538452
weights_only,best_val,gamma_rms,bns.54,0.9618073105812073
weights_only,best_val,gamma_rms,bns.55,1.0183466672897339
weights_only,best_val,gamma_rms,bns.56,0.9726511240005493
weights_only,best_val,gamma_rms,bns.57,1.0226802825927734
weights_only,best_val,gamma_rms,bns.58,0.969040036201477
weights_only,best_val,gamma_rms,bns.59,1.0146814584732056
weights_only,best_val,gamma_rms,bns.60,0.9849362969398499
weights_only,best_val,gamma_rms,bns.61,1.0169388055801392
weights_only,best_val,gamma_rms,bns.62,0.9881447553634644
weights_only,best_val,gamma_rms,bns.63,1.0153940916061401
weights_only,best_val,gamma_rms,bns.64,0.9924078583717346
weights_only,best_val,gamma_rms,bns.65,1.0106405019760132
weights_only,best_val,gamma_rms,bns.66,0.9602803587913513
weights_only,best_val,gamma_rms,bns.67,1.0201796293258667
weights_only,best_val,gamma_rms,bns.68,0.9760293960571289
weights_only,best_val,gamma_rms,bns.69,1.0122718811035156
weights_only,best_val,gamma_rms,bns.70,0.9720032215118408
weights_only,best_val,gamma_rms,bns.71,1.0155088901519775
weights_only,best_val,gamma_rms,bns.72,0.9908353090286255
weights_only,best_val,gamma_rms,bns.73,1.014107346534729
weights_only,best_val,gamma_rms,bns.74,0.9986473917961121
weights_only,best_val,gamma_rms,bns.75,1.015102505683899
weights_only,best_val,gamma_rms,bns.76,0.9594197869300842
weights_only,best_val,gamma_rms,bns.77,1.01097571849823
weights_only,best_val,gamma_rms,bns.78,0.9711706638336182
weights_only,best_val,gamma_rms,bns.79,1.014856219291687
weights_only,best_val,gamma_rms,bns.80,0.9660358428955078
weights_only,best_val,gamma_rms,bns.81,1.0139656066894531
weights_only,best_val,gamma_rms,bns.82,0.9618408679962158
weights_only,best_val,gamma_rms,bns.83,1.0127042531967163
weights_only,best_val,gamma_rms,bns.84,0.9732080698013306
weights_only,best_val,gamma_rms,bns.85,1.0096263885498047
weights_only,best_val,gamma_rms,bns.86,0.9520127773284912
weights_only,best_val,gamma_rms,bns.87,1.0116044282913208
weights_only,best_val,gamma_rms,bns.88,0.9824720025062561
weights_only,best_val,gamma_rms,bns.89,1.0154095888137817
weights_only,best_val,gamma_rms,bns.90,0.9648258686065674
weights_only,best_val,gamma_rms,bns.91,1.0116994380950928
weights_only,best_val,gamma_rms,bns.92,0.9649786949157715
weights_only,best_val,gamma_rms,bns.93,1.0112040042877197
weights_only,best_val,gamma_rms,bns.94,0.977695643901825
weights_only,best_val,gamma_rms,bns.95,1.0116511583328247
weights_only,best_val,gamma_rms,bns.96,0.9843570590019226
weights_only,best_val,gamma_rms,bns.97,1.0102883577346802
weights_only,best_val,gamma_rms,bns.98,0.9773460626602173
weights_only,best_val,gamma_rms,bns.99,1.0090728998184204
weights_only,best_val,gamma_rms,bns.100,0.9674659371376038
weights_only,best_val,gamma_rms,bns.101,1.0128600597381592
weights_only,best_val,gamma_rms,bns.102,0.965542197227478
weights_only,best_val,gamma_rms,bns.103,1.0121139287948608
weights_only,best_val,gamma_rms,bns.104,0.960147500038147
weights_only,best_val,gamma_rms,bns.105,1.0142573118209839
weights_only,best_val,gamma_rms,bns.106,0.9829920530319214
weights_only,best_val,gamma_rms,bns.107,1.011487603187561
weights_only,best_val,gamma_rms,bns.108,0.9854329228401184
weights_only,best_val,gamma_rms,bns.109,1.0128917694091797
weights_only,best_val,gamma_rms,bns.110,0.968447208404541
weights_only,best_val,gamma_rms,bns.111,1.0111451148986816
weights_only,best_val,gamma_rms,bns.112,0.9882294535636902
weights_only,best_val,gamma_rms,bns.113,1.0099058151245117
weights_only,best_val,gamma_rms,bns.114,0.9741118550300598
weights_only,best_val,gamma_rms,bns.115,1.0121697187423706
weights_only,best_val,gamma_rms,bns.116,0.976534366607666
weights_only,best_val,gamma_rms,bns.117,1.0105255842208862
weights_only,best_val,gamma_rms,bns.118,0.962177038192749
weights_only,best_val,gamma_rms,bns.119,1.0145435333251953
weights_only,best_val,gamma_rms,bns.120,0.9671090841293335
weights_only,best_val,gamma_rms,bns.121,1.0102983713150024
weights_only,best_val,gamma_rms,bns.122,0.9711054563522339
weights_only,best_val,gamma_rms,bns.123,1.0068366527557373
weights_only,best_val,gamma_rms,bns.124,0.9745741486549377
weights_only,best_val,gamma_rms,bns.125,1.011870265007019
weights_only,best_val,gamma_rms,bns.126,0.9783442616462708
weights_only,best_val,gamma_rms,bns.127,1.0107203722000122
weights_only,best_val,gamma_rms,bns.128,0.9590346813201904
weights_only,best_val,gamma_rms,bns.129,1.008840560913086
weights_only,best_val,gamma_rms,bns.130,0.9843019247055054
weights_only,best_val,gamma_rms,bns.131,1.012136459350586
weights_only,best_val,gamma_rms,bns.132,0.9852296710014343
weights_only,best_val,gamma_rms,bns.133,1.0110013484954834
weights_only,best_val,gamma_rms,bns.134,0.9621710181236267
weights_only,best_val,gamma_rms,bns.135,1.0116316080093384
weights_only,best_val,gamma_rms,bns.136,0.9581026434898376
weights_only,best_val,gamma_rms,bns.137,1.0092867612838745
weights_only,best_val,gamma_rms,bns.138,0.9665015935897827
weights_only,best_val,gamma_rms,bns.139,1.0088355541229248
weights_only,best_val,gamma_rms,bns.140,0.9721791744232178
weights_only,best_val,gamma_rms,bns.141,1.008432149887085
weights_only,best_val,gamma_rms,bns.142,0.9639573097229004
weights_only,best_val,gamma_rms,bns.143,1.0107959508895874
weights_only,best_val,gamma_rms,bns.144,0.9791007041931152
weights_only,best_val,gamma_rms,bns.145,1.009891390800476
weights_only,best_val,gamma_rms,bns.146,0.9720640182495117
weights_only,best_val,gamma_rms,bns.147,1.0109986066818237
weights_only,best_val,gamma_rms,bns.148,0.9806721210479736
weights_only,best_val,gamma_rms,bns.149,1.009743094444275
weights_only,best_val,gamma_rms,bns.150,0.9693387746810913
weights_only,best_val,gamma_rms,bns.151,1.0082781314849854
weights_only,best_val,gamma_rms,bns.152,0.9767243266105652
weights_only,best_val,gamma_rms,bns.153,1.008608341217041
weights_only,best_val,gamma_rms,bns.154,0.973206639289856
weights_only,best_val,gamma_rms,bns.155,1.0093246698379517
weights_only,best_val,gamma_rms,bns.156,0.9714894890785217
weights_only,best_val,gamma_rms,bns.157,1.0097169876098633
weights_only,best_val,gamma_rms,bns.158,0.9731056690216064
weights_only,best_val,gamma_rms,bns.159,1.007825493812561
weights_only,best_val,gamma_rms,bns.160,0.9709770083427429
weights_only,best_val,gamma_rms,bns.161,1.0087153911590576
weights_only,best_val,gamma_rms,bns.162,0.9691006541252136
weights_only,best_val,gamma_rms,bns.163,1.0114749670028687
weights_only,best_val,gamma_rms,bns.164,0.9923085570335388
weights_only,best_val,gamma_rms,bns.165,1.009710669517517
weights_only,best_val,gamma_rms,bns.166,0.9650277495384216
weights_only,best_val,gamma_rms,bns.167,1.009178876876831
weights_only,best_val,gamma_rms,bns.168,0.9817804098129272
weights_only,best_val,gamma_rms,bns.169,1.007326364517212
weights_only,best_val,gamma_rms,bns.170,0.9728645086288452
weights_only,best_val,gamma_rms,bns.171,1.007771372795105
weights_only,best_val,gamma_rms,bns.172,0.9677568674087524
weights_only,best_val,gamma_rms,bns.173,1.0106514692306519
weights_only,best_val,gamma_rms,bns.174,0.9744157791137695
weights_only,best_val,gamma_rms,bns.175,1.0098034143447876
weights_only,best_val,gamma_rms,bns.176,0.9749706387519836
weights_only,best_val,gamma_rms,bns.177,1.0094075202941895
weights_only,best_val,gamma_rms,bns.178,0.9732823967933655
weights_only,best_val,gamma_rms,bns.179,1.007230520248413
weights_only,best_val,gamma_rms,bns.180,0.9667951464653015
weights_only,best_val,gamma_rms,bns.181,1.0085315704345703
weights_only,best_val,gamma_rms,bns.182,0.9787510633468628
weights_only,best_val,gamma_rms,bns.183,1.0087299346923828
weights_only,best_val,gamma_rms,bns.184,0.9604154825210571
weights_only,best_val,gamma_rms,bns.185,1.0084720849990845
weights_only,best_val,gamma_rms,bns.186,0.9713586568832397
weights_only,best_val,gamma_rms,bns.187,1.0102903842926025
weights_only,best_val,gamma_rms,bns.188,0.9662564992904663
weights_only,best_val,gamma_rms,bns.189,1.0092132091522217
weights_only,best_val,gamma_rms,bns.190,0.9652833342552185
weights_only,best_val,gamma_rms,bns.191,1.008962869644165
weights_only,best_val,gamma_rms,bns.192,0.9651281237602234
weights_only,best_val,gamma_rms,bns.193,1.0075081586837769
weights_only,best_val,gamma_rms,bns.194,0.972169816493988
weights_only,best_val,gamma_rms,bns.195,1.0072600841522217
weights_only,best_val,gamma_rms,bns.196,0.9655186533927917
weights_only,best_val,gamma_rms,bns.197,1.0077555179595947
weights_only,best_val,gamma_rms,bns.198,0.9709953665733337
weights_only,best_val,gamma_rms,bns.199,1.0840710401535034
weights_only,best_val,lambda,ifs.0,7.795440673828125
weights_only,best_val,lambda,ifs.1,7.889379978179932
weights_only,best_val,lambda,ifs.2,7.892110824584961
weights_only,best_val,lambda,ifs.3,7.875503063201904
weights_only,best_val,lambda,ifs.4,7.919144630432129
weights_only,best_val,lambda,ifs.5,7.929095268249512
weights_only,best_val,lambda,ifs.6,7.961925983428955
weights_only,best_val,lambda,ifs.7,7.944242477416992
weights_only,best_val,lambda,ifs.8,7.873884677886963
weights_only,best_val,lambda,ifs.9,7.930968761444092
weights_only,best_val,lambda,ifs.10,7.994235515594482
weights_only,best_val,lambda,ifs.11,7.93732213973999
weights_only,best_val,lambda,ifs.12,7.973724365234375
weights_only,best_val,lambda,ifs.13,7.9599738121032715
weights_only,best_val,lambda,ifs.14,8.030356407165527
weights_only,best_val,lambda,ifs.15,7.963644981384277
weights_only,best_val,lambda,ifs.16,8.010982513427734
weights_only,best_val,lambda,ifs.17,7.964956283569336
weights_only,best_val,lambda,ifs.18,8.045380592346191
weights_only,best_val,lambda,ifs.19,7.969473361968994
weights_only,best_val,lambda,ifs.20,8.00234603881836
weights_only,best_val,lambda,ifs.21,7.978377819061279
weights_only,best_val,lambda,ifs.22,7.991878032684326
weights_only,best_val,lambda,ifs.23,7.972405910491943
weights_only,best_val,lambda,ifs.24,8.03801155090332
weights_only,best_val,lambda,ifs.25,7.975371360778809
weights_only,best_val,lambda,ifs.26,8.004653930664062
weights_only,best_val,lambda,ifs.27,7.980764865875244
weights_only,best_val,lambda,ifs.28,8.051692962646484
weights_only,best_val,lambda,ifs.29,7.9849700927734375
weights_only,best_val,lambda,ifs.30,8.01676082611084
weights_only,best_val,lambda,ifs.31,7.972129821777344
weights_only,best_val,lambda,ifs.32,8.03882884979248
weights_only,best_val,lambda,ifs.33,7.978090286254883
weights_only,best_val,lambda,ifs.34,7.988409042358398
weights_only,best_val,lambda,ifs.35,7.976743221282959
weights_only,best_val,lambda,ifs.36,8.031502723693848
weights_only,best_val,lambda,ifs.37,7.972888946533203
weights_only,best_val,lambda,ifs.38,8.031397819519043
weights_only,best_val,lambda,ifs.39,7.974825382232666
weights_only,best_val,lambda,ifs.40,7.961673259735107
weights_only,best_val,lambda,ifs.41,7.979773998260498
weights_only,best_val,lambda,ifs.42,8.01546859741211
weights_only,best_val,lambda,ifs.43,7.984392166137695
weights_only,best_val,lambda,ifs.44,7.997457504272461
weights_only,best_val,lambda,ifs.45,7.978033065795898
weights_only,best_val,lambda,ifs.46,7.98942756652832
weights_only,best_val,lambda,ifs.47,7.98067045211792
weights_only,best_val,lambda,ifs.48,8.038016319274902
weights_only,best_val,lambda,ifs.49,7.98709774017334
weights_only,best_val,lambda,ifs.50,8.01795482635498
weights_only,best_val,lambda,ifs.51,7.98187780380249
weights_only,best_val,lambda,ifs.52,8.050408363342285
weights_only,best_val,lambda,ifs.53,7.98262882232666
weights_only,best_val,lambda,ifs.54,8.020136833190918
weights_only,best_val,lambda,ifs.55,7.982153415679932
weights_only,best_val,lambda,ifs.56,7.986070156097412
weights_only,best_val,lambda,ifs.57,7.977264881134033
weights_only,best_val,lambda,ifs.58,7.989445686340332
weights_only,best_val,lambda,ifs.59,7.985926628112793
weights_only,best_val,lambda,ifs.60,8.031392097473145
weights_only,best_val,lambda,ifs.61,7.983639240264893
weights_only,best_val,lambda,ifs.62,8.027582168579102
weights_only,best_val,lambda,ifs.63,7.98556661605835
weights_only,best_val,lambda,ifs.64,7.994637966156006
weights_only,best_val,lambda,ifs.65,7.989273548126221
weights_only,best_val,lambda,ifs.66,8.025935173034668
weights_only,best_val,lambda,ifs.67,7.980135440826416
weights_only,best_val,lambda,ifs.68,8.055386543273926
weights_only,best_val,lambda,ifs.69,7.98811674118042
weights_only,best_val,lambda,ifs.70,8.047250747680664
weights_only,best_val,lambda,ifs.71,7.983450889587402
weights_only,best_val,lambda,ifs.72,7.994258880615234
weights_only,best_val,lambda,ifs.73,7.986392974853516
weights_only,best_val,lambda,ifs.74,8.038887023925781
weights_only,best_val,lambda,ifs.75,7.984445571899414
weights_only,best_val,lambda,ifs.76,8.003623962402344
weights_only,best_val,lambda,ifs.77,7.989295482635498
weights_only,best_val,lambda,ifs.78,8.071020126342773
weights_only,best_val,lambda,ifs.79,7.985478401184082
weights_only,best_val,lambda,ifs.80,8.040735244750977
weights_only,best_val,lambda,ifs.81,7.985846996307373
weights_only,best_val,lambda,ifs.82,8.002638816833496
weights_only,best_val,lambda,ifs.83,7.987395763397217
weights_only,best_val,lambda,ifs.84,8.033371925354004
weights_only,best_val,lambda,ifs.85,7.990562438964844
weights_only,best_val,lambda,ifs.86,8.028221130371094
weights_only,best_val,lambda,ifs.87,7.988347053527832
weights_only,best_val,lambda,ifs.88,8.051653861999512
weights_only,best_val,lambda,ifs.89,7.984874725341797
weights_only,best_val,lambda,ifs.90,8.025582313537598
weights_only,best_val,lambda,ifs.91,7.988748550415039
weights_only,best_val,lambda,ifs.92,8.047143936157227
weights_only,best_val,lambda,ifs.93,7.989304065704346
weights_only,best_val,lambda,ifs.94,8.00929069519043
weights_only,best_val,lambda,ifs.95,7.988560199737549
weights_only,best_val,lambda,ifs.96,8.029964447021484
weights_only,best_val,lambda,ifs.97,7.989859104156494
weights_only,best_val,lambda,ifs.98,7.995213031768799
weights_only,best_val,lambda,ifs.99,7.991255760192871
weights_only,best_val,lambda,ifs.100,8.051628112792969
weights_only,best_val,lambda,ifs.101,7.986917495727539
weights_only,best_val,lambda,ifs.102,8.015278816223145
weights_only,best_val,lambda,ifs.103,7.988089561462402
weights_only,best_val,lambda,ifs.104,8.003024101257324
weights_only,best_val,lambda,ifs.105,7.985976696014404
weights_only,best_val,lambda,ifs.106,8.041823387145996
weights_only,best_val,lambda,ifs.107,7.988706111907959
weights_only,best_val,lambda,ifs.108,8.03243637084961
weights_only,best_val,lambda,ifs.109,7.987324237823486
weights_only,best_val,lambda,ifs.110,8.017563819885254
weights_only,best_val,lambda,ifs.111,7.989089012145996
weights_only,best_val,lambda,ifs.112,8.055086135864258
weights_only,best_val,lambda,ifs.113,7.990226745605469
weights_only,best_val,lambda,ifs.114,8.046504974365234
weights_only,best_val,lambda,ifs.115,7.987929344177246
weights_only,best_val,lambda,ifs.116,8.028299331665039
weights_only,best_val,lambda,ifs.117,7.989614963531494
weights_only,best_val,lambda,ifs.118,8.03010082244873
weights_only,best_val,lambda,ifs.119,7.985423564910889
weights_only,best_val,lambda,ifs.120,8.051677703857422
weights_only,best_val,lambda,ifs.121,7.9895920753479
weights_only,best_val,lambda,ifs.122,8.021676063537598
weights_only,best_val,lambda,ifs.123,7.993176460266113
weights_only,best_val,lambda,ifs.124,8.035932540893555
weights_only,best_val,lambda,ifs.125,7.988248825073242
weights_only,best_val,lambda,ifs.126,8.019462585449219
weights_only,best_val,lambda,ifs.127,7.989449977874756
weights_only,best_val,lambda,ifs.128,8.013654708862305
weights_only,best_val,lambda,ifs.129,7.991366386413574
weights_only,best_val,lambda,ifs.130,8.025461196899414
weights_only,best_val,lambda,ifs.131,7.987869739532471
weights_only,best_val,lambda,ifs.132,8.0640869140625
weights_only,best_val,lambda,ifs.133,7.988946437835693
weights_only,best_val,lambda,ifs.134,7.99669885635376
weights_only,best_val,lambda,ifs.135,7.988324165344238
weights_only,best_val,lambda,ifs.136,8.030232429504395
weights_only,best_val,lambda,ifs.137,7.990451812744141
weights_only,best_val,lambda,ifs.138,8.023937225341797
weights_only,best_val,lambda,ifs.139,7.99130916595459
weights_only,best_val,lambda,ifs.140,8.03307819366455
weights_only,best_val,lambda,ifs.141,7.991796016693115
weights_only,best_val,lambda,ifs.142,8.041288375854492
weights_only,best_val,lambda,ifs.143,7.989207744598389
weights_only,best_val,lambda,ifs.144,8.003082275390625
weights_only,best_val,lambda,ifs.145,7.990054607391357
weights_only,best_val,lambda,ifs.146,8.017291069030762
weights_only,best_val,lambda,ifs.147,7.98896598815918
weights_only,best_val,lambda,ifs.148,8.016414642333984
weights_only,best_val,lambda,ifs.149,7.990333080291748
weights_only,best_val,lambda,ifs.150,8.025372505187988
weights_only,best_val,lambda,ifs.151,7.991649627685547
weights_only,best_val,lambda,ifs.152,8.021865844726562
weights_only,best_val,lambda,ifs.153,7.991331100463867
weights_only,best_val,lambda,ifs.154,8.029077529907227
weights_only,best_val,lambda,ifs.155,7.990771770477295
weights_only,best_val,lambda,ifs.156,8.025217056274414
weights_only,best_val,lambda,ifs.157,7.990340232849121
weights_only,best_val,lambda,ifs.158,8.067258834838867
weights_only,best_val,lambda,ifs.159,7.992253303527832
weights_only,best_val,lambda,ifs.160,8.040095329284668
weights_only,best_val,lambda,ifs.161,7.991367816925049
weights_only,best_val,lambda,ifs.162,8.00398063659668
weights_only,best_val,lambda,ifs.163,7.9884233474731445
weights_only,best_val,lambda,ifs.164,8.02121639251709
weights_only,best_val,lambda,ifs.165,7.990318775177002
weights_only,best_val,lambda,ifs.166,8.010984420776367
weights_only,best_val,lambda,ifs.167,7.990796089172363
weights_only,best_val,lambda,ifs.168,8.024596214294434
weights_only,best_val,lambda,ifs.169,7.992702960968018
weights_only,best_val,lambda,ifs.170,8.026908874511719
weights_only,best_val,lambda,ifs.171,7.992097854614258
weights_only,best_val,lambda,ifs.172,8.024528503417969
weights_only,best_val,lambda,ifs.173,7.989374160766602
weights_only,best_val,lambda,ifs.174,8.0252685546875
weights_only,best_val,lambda,ifs.175,7.990052700042725
weights_only,best_val,lambda,ifs.176,8.037290573120117
weights_only,best_val,lambda,ifs.177,7.9905829429626465
weights_only,best_val,lambda,ifs.178,8.032059669494629
weights_only,best_val,lambda,ifs.179,7.992748737335205
weights_only,best_val,lambda,ifs.180,8.013407707214355
weights_only,best_val,lambda,ifs.181,7.991540908813477
weights_only,best_val,lambda,ifs.182,8.018440246582031
weights_only,best_val,lambda,ifs.183,7.991286754608154
weights_only,best_val,lambda,ifs.184,8.023965835571289
weights_only,best_val,lambda,ifs.185,7.991484642028809
weights_only,best_val,lambda,ifs.186,8.011384010314941
weights_only,best_val,lambda,ifs.187,7.989675521850586
weights_only,best_val,lambda,ifs.188,8.029339790344238
weights_only,best_val,lambda,ifs.189,7.990799427032471
weights_only,best_val,lambda,ifs.190,8.025559425354004
weights_only,best_val,lambda,ifs.191,7.991127967834473
weights_only,best_val,lambda,ifs.192,8.025888442993164
weights_only,best_val,lambda,ifs.193,7.992466449737549
weights_only,best_val,lambda,ifs.194,8.032844543457031
weights_only,best_val,lambda,ifs.195,7.9926862716674805
weights_only,best_val,lambda,ifs.196,8.024425506591797
weights_only,best_val,lambda,ifs.197,7.992334365844727
weights_only,best_val,lambda,ifs.198,8.08122730255127
weights_only,best_val,lambda,ifs.199,7.91277551651001
all_parameters,best_val,lambda,input_if,6.551477909088135
all_parameters,best_val,gamma_rms,bns.0,1.0752986669540405
all_parameters,best_val,gamma_rms,bns.1,0.9886932373046875
all_parameters,best_val,gamma_rms,bns.2,1.0855402946472168
all_parameters,best_val,gamma_rms,bns.3,0.9866746068000793
all_parameters,best_val,gamma_rms,bns.4,0.8763848543167114
all_parameters,best_val,gamma_rms,bns.5,0.9186100959777832
all_parameters,best_val,gamma_rms,bns.6,0.8322365880012512
all_parameters,best_val,gamma_rms,bns.7,0.9192624688148499
all_parameters,best_val,gamma_rms,bns.8,0.876355767250061
all_parameters,best_val,gamma_rms,bns.9,0.9073407649993896
all_parameters,best_val,gamma_rms,bns.10,0.8626099228858948
all_parameters,best_val,gamma_rms,bns.11,0.909166693687439
all_parameters,best_val,gamma_rms,bns.12,0.8908423185348511
all_parameters,best_val,gamma_rms,bns.13,0.9197596907615662
all_parameters,best_val,gamma_rms,bns.14,0.8381597399711609
all_parameters,best_val,gamma_rms,bns.15,0.9168598651885986
all_parameters,best_val,gamma_rms,bns.16,0.8751171231269836
all_parameters,best_val,gamma_rms,bns.17,0.8943272829055786
all_parameters,best_val,gamma_rms,bns.18,0.8667489290237427
all_parameters,best_val,gamma_rms,bns.19,0.8921113014221191
all_parameters,best_val,gamma_rms,bns.20,0.8332687020301819
all_parameters,best_val,gamma_rms,bns.21,0.8876316547393799
all_parameters,best_val,gamma_rms,bns.22,0.8314612507820129
all_parameters,best_val,gamma_rms,bns.23,0.8859667181968689
all_parameters,best_val,gamma_rms,bns.24,0.8281219005584717
all_parameters,best_val,gamma_rms,bns.25,0.8939467668533325
all_parameters,best_val,gamma_rms,bns.26,0.8585920333862305
all_parameters,best_val,gamma_rms,bns.27,0.8846891522407532
all_parameters,best_val,gamma_rms,bns.28,0.831265389919281
all_parameters,best_val,gamma_rms,bns.29,0.8844530582427979
all_parameters,best_val,gamma_rms,bns.30,0.8383270502090454
all_parameters,best_val,gamma_rms,bns.31,0.8878095746040344
all_parameters,best_val,gamma_rms,bns.32,0.9019386768341064
all_parameters,best_val,gamma_rms,bns.33,0.891201913356781
all_parameters,best_val,gamma_rms,bns.34,0.8470455408096313
all_parameters,best_val,gamma_rms,bns.35,0.8837392330169678
all_parameters,best_val,gamma_rms,bns.36,0.8192601203918457
all_parameters,best_val,gamma_rms,bns.37,0.8780660629272461
all_parameters,best_val,gamma_rms,bns.38,0.8243865966796875
all_parameters,best_val,gamma_rms,bns.39,0.8824279308319092
all_parameters,best_val,gamma_rms,bns.40,0.8256532549858093
all_parameters,best_val,gamma_rms,bns.41,0.8780028223991394
all_parameters,best_val,gamma_rms,bns.42,0.8359671235084534
all_parameters,best_val,gamma_rms,bns.43,0.8808050751686096
all_parameters,best_val,gamma_rms,bns.44,0.8328474164009094
all_parameters,best_val,gamma_rms,bns.45,0.891512930393219
all_parameters,best_val,gamma_rms,bns.46,0.8509451746940613
all_parameters,best_val,gamma_rms,bns.47,0.8863161206245422
all_parameters,best_val,gamma_rms,bns.48,0.8450336456298828
all_parameters,best_val,gamma_rms,bns.49,0.8839868307113647
all_parameters,best_val,gamma_rms,bns.50,0.8289306163787842
all_parameters,best_val,gamma_rms,bns.51,0.8807018995285034
all_parameters,best_val,gamma_rms,bns.52,0.8687437772750854
all_parameters,best_val,gamma_rms,bns.53,0.8788800239562988
all_parameters,best_val,gamma_rms,bns.54,0.8384726047515869
all_parameters,best_val,gamma_rms,bns.55,0.8782399892807007
all_parameters,best_val,gamma_rms,bns.56,0.8363627791404724
all_parameters,best_val,gamma_rms,bns.57,0.8830327987670898
all_parameters,best_val,gamma_rms,bns.58,0.8507526516914368
all_parameters,best_val,gamma_rms,bns.59,0.8753451704978943
all_parameters,best_val,gamma_rms,bns.60,0.8151764273643494
all_parameters,best_val,gamma_rms,bns.61,0.8804206252098083
all_parameters,best_val,gamma_rms,bns.62,0.8544055223464966
all_parameters,best_val,gamma_rms,bns.63,0.8793972134590149
all_parameters,best_val,gamma_rms,bns.64,0.8509718775749207
all_parameters,best_val,gamma_rms,bns.65,0.8772751688957214
all_parameters,best_val,gamma_rms,bns.66,0.8071538805961609
all_parameters,best_val,gamma_rms,bns.67,0.878372311592102
all_parameters,best_val,gamma_rms,bns.68,0.8480786085128784
all_parameters,best_val,gamma_rms,bns.69,0.8820854425430298
all_parameters,best_val,gamma_rms,bns.70,0.8233053088188171
all_parameters,best_val,gamma_rms,bns.71,0.8755931258201599
all_parameters,best_val,gamma_rms,bns.72,0.8405584692955017
all_parameters,best_val,gamma_rms,bns.73,0.8753323554992676
all_parameters,best_val,gamma_rms,bns.74,0.8310605883598328
all_parameters,best_val,gamma_rms,bns.75,0.8761117458343506
all_parameters,best_val,gamma_rms,bns.76,0.8256285190582275
all_parameters,best_val,gamma_rms,bns.77,0.875530481338501
all_parameters,best_val,gamma_rms,bns.78,0.8169971704483032
all_parameters,best_val,gamma_rms,bns.79,0.8718603253364563
all_parameters,best_val,gamma_rms,bns.80,0.8302117586135864
all_parameters,best_val,gamma_rms,bns.81,0.8756696581840515
