method,epoch,lr,train_ce,train_objective,train_online_acc,val_ce,val_acc,n_lambda,lambda_mean,lambda_min,lambda_max,gamma_abs_mean,gamma_rms,gamma_abs_median
weights_only,1,0.01,1.7627719229125978,2.5722123316955567,32.87,1.1985828262329101,53.89,201,8.000960350036621,7.973947048187256,8.029068946838379,0.9994286894798279,1.0000113248825073,0.9980462789535522
weights_only,2,0.009972609476841367,0.9835959510040283,1.7837420078277588,63.47,0.9687689361572266,65.4,201,8.001641273498535,7.957966327667236,8.041154861450195,0.9984451532363892,0.9991995692253113,0.9970285296440125
weights_only,3,0.009890738003669028,0.8108348663139343,1.597657352142334,69.848,0.7534032985687256,71.62,201,8.001681327819824,7.938733100891113,8.047430038452148,0.998130738735199,0.9990267753601074,0.9962048530578613
weights_only,4,0.009755282581475769,0.7282444489669799,1.501701342086792,72.826,0.6951498821258545,74.09,201,8.001867294311523,7.92983341217041,8.057974815368652,0.9977635145187378,0.9987616539001465,0.9961165189743042
weights_only,5,0.009567727288213004,0.6797465924835205,1.4400385148620605,74.808,0.65716984167099,75.42,201,8.001847267150879,7.9299235343933105,8.047104835510254,0.9975801706314087,0.9986768960952759,0.9960251450538635
weights_only,6,0.009330127018922194,0.6320013511276246,1.3795540698623656,76.4,0.6145708857536316,76.91,201,8.001811981201172,7.932675838470459,8.047459602355957,0.9974406957626343,0.9986564517021179,0.9956408143043518
weights_only,7,0.009045084971874737,0.6040020724868774,1.339210746307373,77.648,0.5992339963912964,78.04,201,8.001446723937988,7.918901443481445,8.050642013549805,0.9976372718811035,0.9989526867866516,0.9959074854850769
weights_only,8,0.00871572412738697,0.5832199758052826,1.306648556251526,78.478,0.5947834861755371,78.35,201,8.001357078552246,7.9028215408325195,8.055427551269531,0.997518002986908,0.998917818069458,0.9956381916999817
weights_only,9,0.008345653031794291,0.5612365446281433,1.2734694647216798,79.154,0.5527067035675048,79.48,201,8.001087188720703,7.8877129554748535,8.057668685913086,0.9976069927215576,0.9991124272346497,0.995404064655304
weights_only,10,0.007938926261462365,0.5434328870391846,1.245079356880188,79.694,0.5515335962295532,79.68,201,8.000887870788574,7.872228145599365,8.059873580932617,0.997602641582489,0.9991861581802368,0.995444118976593
weights_only,11,0.007499999999999999,0.530586992225647,1.2223229095840453,80.596,0.5262368630409241,80.74,201,8.000664710998535,7.8583221435546875,8.064119338989258,0.9976861476898193,0.9993422031402588,0.9951454997062683
weights_only,12,0.007033683215379001,0.5114188048171997,1.1939253689575196,81.14,0.5326546312332153,80.51,201,8.000509262084961,7.843182563781738,8.06873893737793,0.9977008104324341,0.9994192719459534,0.9952359795570374
weights_only,13,0.0065450849718747366,0.5019993072509765,1.1759361647796631,81.524,0.5210434261322021,81.37,201,8.000219345092773,7.831216335296631,8.072833061218262,0.9978844523429871,0.9996577501296997,0.9947324991226196
weights_only,14,0.006039558454088796,0.4895600288486481,1.1556139139175414,81.918,0.4907423062324524,82.33,201,7.999924182891846,7.817751407623291,8.0739164352417,0.9980344176292419,0.999883234500885,0.9951700568199158
weights_only,15,0.0055226423163382676,0.4825955306816101,1.141470422744751,82.374,0.4951816530227661,82.04,201,7.999664783477783,7.805700302124023,8.07597541809082,0.9981887936592102,1.000084400177002,0.9947848320007324
