epoch,alpha,q_assignment,q_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,reg_grad_norm,reg_coeff_grad_norm,ann_train_acc,ann_test_acc,train_loss
0.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3851270408886473,0.0,0.0,39.728996581880544,0.019864498290940273,19.586,35.2,1051.1668775081635
1.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.39784257491226394,0.0,0.0,34.73754431799621,0.017368772158998104,31.422,42.77,857.8952393531799
2.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.38867589046278267,0.0,0.0,32.18285364484613,0.016091426822423066,39.762,51.54,753.7880924940109
3.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3723947490420183,0.0,0.0,30.93055832174862,0.01546527916087431,46.49,55.75,675.4897792339325
4.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.34023336605037874,0.0,0.0,30.53865959348651,0.015269329796743256,51.21,62.63,622.8576108217239
5.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3301514310147756,0.0,0.0,30.635976544793696,0.015317988272396848,54.34,63.79,588.1298307180405
6.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3074429103785464,0.0,0.0,31.320079746461488,0.015660039873230745,57.258,64.01,563.0808207988739
7.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.32131346450437365,0.0,0.0,31.886455736216977,0.01594322786810849,60.378,67.61,537.0841411352158
8.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3193617899094701,0.0,0.0,32.55116417322094,0.01627558208661047,62.304,68.57,517.1987322568893
9.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3267675834848448,0.0,0.0,33.08456273200861,0.016542281366004302,64.572,66.86,499.86037158966064
10.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.34010703583507584,0.0,0.0,33.77221999399438,0.016886109996997193,65.622,74.07,491.42742562294006
11.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.34197234185150516,0.0,0.0,34.388496551439395,0.0171942482757197,66.876,75.82,479.9500628709793
12.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.34555084145892306,0.0,0.0,34.913206932048354,0.01745660346602418,67.944,78.3,473.68468725681305
13.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3457454927742024,0.0,0.0,35.31211110128772,0.01765605555064386,69.346,72.74,464.0636497139931
14.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3453432993815683,0.0,0.0,35.86336900330321,0.017931684501651605,69.288,79.32,465.27666503190994
15.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3638197549468721,0.0,0.0,36.25901429794923,0.018129507148974613,70.766,77.47,456.0946825146675
16.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3706944446886897,0.0,0.0,36.760513825836306,0.018380256912918152,70.972,81.37,454.5738967657089
