L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,90.450000,90.560000,90.410000,90.440000,90.260000,90.080000,89.880000,90.060000,89.760000,89.290000,89.170000,89.120000,88.570000,87.840000,87.570000,87.160000,86.180000,85.930000,85.540000,84.650000,84.310000
