L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,94.240000,94.170000,93.980000,93.900000,93.740000,93.610000,93.320000,93.290000,92.840000,92.430000,92.480000
