name,role,is_head,matched,n_params,out_channels,bn_name,if_name,risk_mean,risk_max,p_gt_tau,q_mean,q_max,q_os_mean,q_mean_pre_norm,kappa_mean
layer1.0,layer1,False,True,1728,64,layer1.1,layer1.2,0.39258837699890137,0.4004409611225128,0.0,1.0,1.0,1.0,3.294914722442627,1.0
layer1.4,layer1,False,True,36864,64,layer1.5,layer1.6,0.4011062979698181,0.9455859661102295,0.015625,1.0278491973876953,2.782343864440918,1.0278491973876953,3.294914722442627,1.0
layer2.0,layer2,False,True,73728,128,layer2.1,layer2.2,0.42149776220321655,0.9808781743049622,0.0625,1.0666882991790771,2.9235126972198486,1.0666882991790771,3.294914722442627,1.0
layer2.4,layer2,False,True,147456,128,layer2.5,layer2.6,0.392463743686676,0.392463743686676,0.0,1.0,1.0,1.0,3.294914722442627,1.0
layer3.0,layer3,False,True,294912,256,layer3.1,layer3.2,0.4187530279159546,1.0700966119766235,0.0625,1.0204344987869263,3.280386447906494,1.0204344987869263,3.294914722442627,1.0
layer3.4,layer3,False,True,589824,256,layer3.5,layer3.6,0.392463743686676,0.392463743686676,0.0,1.0,1.0,1.0,3.294914722442627,1.0
layer3.8,layer3,False,True,589824,256,layer3.9,layer3.10,0.3938092887401581,0.5117411613464355,0.00390625,1.0001834630966187,1.0469646453857422,1.0001834630966187,3.294914722442627,1.0
layer4.0,layer4,False,True,1179648,512,layer4.1,layer4.2,1.1811864376068115,1.7819371223449707,0.9921875,3.7281060218811035,6.127748489379883,3.7281060218811035,3.294914722442627,1.0
layer4.4,layer4,False,True,2359296,512,layer4.5,layer4.6,1.5959274768829346,2.480473041534424,0.994140625,5.385502338409424,8.921892166137695,5.385502338409424,3.294914722442627,1.0
layer4.8,layer4,False,True,2359296,512,layer4.9,layer4.10,3.8970186710357666,6.279419898986816,1.0,14.588074684143066,24.117679595947266,14.588074684143066,3.294914722442627,1.0
layer5.0,layer5,False,True,2359296,512,layer5.1,layer5.2,3.557950973510742,6.279419898986816,0.982421875,13.239364624023438,24.117679595947266,13.239364624023438,3.294914722442627,1.0
layer5.4,layer5,False,True,2359296,512,layer5.5,layer5.6,0.7678873538970947,1.6875511407852173,0.94140625,2.0862417221069336,5.750204563140869,2.0862417221069336,3.294914722442627,1.0
layer5.8,layer5,False,True,2359296,512,layer5.9,layer5.10,0.3928513526916504,0.45694416761398315,0.0,1.0,1.0,1.0,3.294914722442627,1.0
classifier.1,classifier_head,True,True,2097152,4096,,classifier.2,0.392463743686676,0.392463743686676,0.0,1.0,1.0,1.0,3.294914722442627,1.0
classifier.4,classifier_head,True,True,16777216,4096,,classifier.5,0.392463743686676,0.392463743686676,0.0,1.0,1.0,1.0,3.294914722442627,1.0
classifier.7,classifier_head,True,False,409600,100,,,nan,nan,nan,1.0,1.0,1.0,1.0,1.0
