if_name,residual_name,residual_risk_mean,residual_q_mean,residual_q_max,has_shortcut_conv,shortcut_name,shortcut_risk_mean,shortcut_q_mean,shortcut_q_max,residual_kappa_mean,shortcut_kappa_mean
conv2_x.0.act,conv2_x.0.residual_function.3,0.7087980508804321,0.6117308139801025,2.4540579319000244,False,,,,,1.8104021549224854,
conv2_x.1.act,conv2_x.1.residual_function.3,0.8670996427536011,0.8227996230125427,14.302227973937988,False,,,,,0.5784100294113159,
conv3_x.0.act,conv3_x.0.residual_function.3,0.6860418915748596,0.5813892483711243,0.5813892483711243,True,conv3_x.0.shortcut.0,0.6860418915748596,0.5813892483711243,0.5813892483711243,1.4327820539474487,0.4421582520008087
conv3_x.1.act,conv3_x.1.residual_function.3,0.6860418915748596,0.5813892483711243,0.5813892483711243,False,,,,,0.0835256576538086,
conv4_x.0.act,conv4_x.0.residual_function.3,0.6860418915748596,0.5813892483711243,0.5813892483711243,True,conv4_x.0.shortcut.0,0.6860418915748596,0.5813892483711243,0.5813892483711243,1.530395746231079,0.46929624676704407
conv4_x.1.act,conv4_x.1.residual_function.3,1.0401757955551147,1.0535677671432495,14.302227973937988,False,,,,,0.43884435296058655,
conv5_x.0.act,conv5_x.0.residual_function.3,1.8846287727355957,2.1795053482055664,14.302227973937988,True,conv5_x.0.shortcut.0,3.6845321655273438,4.579376220703125,14.302227973937988,0.9384644627571106,1.0267462730407715
conv5_x.1.act,conv5_x.1.residual_function.3,0.702092707157135,0.602790355682373,11.17858600616455,False,,,,,0.20060205459594727,
