L,T,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3
16,16,59.880000,59.740000,59.730000,59.530000,59.440000,59.640000,59.040000,59.020000,58.650000,57.990000,57.260000,56.320000,55.250000
