L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,96.930000,96.850000,96.780000,96.820000,96.440000,96.230000,95.900000,95.380000,94.750000,94.250000,93.210000
