L,T,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3
16,16,52.570000,52.570000,52.510000,52.530000,52.730000,52.340000,52.130000,52.000000,51.680000,50.650000,49.590000,48.090000,46.530000
