L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,86.520000,86.340000,86.310000,86.340000,86.470000,86.100000,86.040000,86.110000,86.050000,85.750000,85.800000,85.330000,85.270000,85.100000,84.800000,84.610000,84.550000,83.860000,84.120000,83.330000,82.960000
