L,T,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5
16,16,59.968000,57.264000,52.002000,45.890000,39.272000,32.458000,26.146000,20.622000,16.172000,12.602000,9.756000,7.566000,5.836000,4.590000,3.538000,2.824000,2.140000,1.730000,1.358000,1.044000,0.860000
