L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,97.370000,97.420000,97.370000,97.280000,97.330000,97.180000,97.040000,96.980000,97.010000,96.970000,96.760000
