dataset,model,method,method_label,regularizer,reg_coeff,weight_decay,seed,L,train_T,test_T,if_mode,spike_schedule,noise_position,noise_type,sigma,acc,checkpoint,matrix_csv
fashion_mnist,cnn2_c8_c16,l2,l2_wd0p0005,weight_decay,none,0.0005,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,87.850000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_l2_rcnone_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c8_c16/l2/rcnone/seed_41/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,cnn2_c8_c16,l2,l2_wd0p0005,weight_decay,none,0.0005,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,56.750000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_l2_rcnone_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c8_c16/l2/rcnone/seed_41/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,cnn2_c8_c16,l2,l2_wd0p0005,weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,87.860000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_l2_rcnone_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c8_c16/l2/rcnone/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c8_c16,l2,l2_wd0p0005,weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,41.390000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_l2_rcnone_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c8_c16/l2/rcnone/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c8_c16,l2,l2_wd0p0005,weight_decay,none,0.0005,43,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,87.510000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_l2_rcnone_seed43_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c8_c16/l2/rcnone/seed_43/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fashion_mnist,cnn2_c8_c16,l2,l2_wd0p0005,weight_decay,none,0.0005,43,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,54.020000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_l2_rcnone_seed43_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c8_c16/l2/rcnone/seed_43/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fashion_mnist,cnn2_c8_c16,orthogonal,orthogonal_rc0p0001,orthogonal,0p0001,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,87.740000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c8_c16/orthogonal/rc0p0001/seed_40/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,cnn2_c8_c16,orthogonal,orthogonal_rc0p0001,orthogonal,0p0001,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,61.940000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c8_c16/orthogonal/rc0p0001/seed_40/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,cnn2_c8_c16,orthogonal,orthogonal_rc0p0001,orthogonal,0p0001,0.0,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,87.570000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c8_c16/orthogonal/rc0p0001/seed_41/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,cnn2_c8_c16,orthogonal,orthogonal_rc0p0001,orthogonal,0p0001,0.0,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,63.900000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c8_c16/orthogonal/rc0p0001/seed_41/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,cnn2_c8_c16,orthogonal,orthogonal_rc0p0001,orthogonal,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,86.660000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c8_c16/orthogonal/rc0p0001/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c8_c16,orthogonal,orthogonal_rc0p0001,orthogonal,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,44.570000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_orthogonal_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c8_c16/orthogonal/rc0p0001/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c8_c16,orthogonal,orthogonal_rc0p0001,orthogonal,0p0001,0.0,43,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,87.340000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c8_c16/orthogonal/rc0p0001/seed_43/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fashion_mnist,cnn2_c8_c16,orthogonal,orthogonal_rc0p0001,orthogonal,0p0001,0.0,43,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,58.000000,fashion_mnist-checkpoints/cnn2_c8_c16_L[16]_fashion_spectral_mne_cnn2_c8_c16_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c8_c16/orthogonal/rc0p0001/seed_43/noise_sweep_matrix_fashion_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fashion_mnist,cnn2_c16_c32,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,88.160000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/old_detach/rc0p0001/seed_40/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,cnn2_c16_c32,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,51.340000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/old_detach/rc0p0001/seed_40/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,cnn2_c16_c32,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0.0,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,88.070000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/old_detach/rc0p0001/seed_41/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,cnn2_c16_c32,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0.0,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,59.380000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/old_detach/rc0p0001/seed_41/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,cnn2_c16_c32,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,88.060000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/old_detach/rc0p0001/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,52.920000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/old_detach/rc0p0001/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0.0,43,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,88.350000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/old_detach/rc0p0001/seed_43/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fashion_mnist,cnn2_c16_c32,old_detach,old_mne_detach_lambda,mne_l2,0p0001,0.0,43,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,40.810000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/old_detach/rc0p0001/seed_43/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fashion_mnist,cnn2_c16_c32,l2,l2_wd0p0005,weight_decay,none,0.0005,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,88.980000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_l2_rcnone_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/l2/rcnone/seed_40/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,cnn2_c16_c32,l2,l2_wd0p0005,weight_decay,none,0.0005,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,39.730000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_l2_rcnone_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/l2/rcnone/seed_40/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,cnn2_c16_c32,l2,l2_wd0p0005,weight_decay,none,0.0005,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,88.940000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_l2_rcnone_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/l2/rcnone/seed_41/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,cnn2_c16_c32,l2,l2_wd0p0005,weight_decay,none,0.0005,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,53.780000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_l2_rcnone_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/l2/rcnone/seed_41/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fashion_mnist,cnn2_c16_c32,l2,l2_wd0p0005,weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,89.120000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_l2_rcnone_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/l2/rcnone/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,l2,l2_wd0p0005,weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,47.240000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_l2_rcnone_seed42_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/l2/rcnone/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_c16_c32,l2,l2_wd0p0005,weight_decay,none,0.0005,43,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,88.680000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_l2_rcnone_seed43_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/l2/rcnone/seed_43/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fashion_mnist,cnn2_c16_c32,l2,l2_wd0p0005,weight_decay,none,0.0005,43,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,41.130000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_l2_rcnone_seed43_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/l2/rcnone/seed_43/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fashion_mnist,cnn2_c16_c32,orthogonal,orthogonal_rc0p0001,orthogonal,0p0001,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,88.160000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/orthogonal/rc0p0001/seed_40/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,cnn2_c16_c32,orthogonal,orthogonal_rc0p0001,orthogonal,0p0001,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,50.230000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_orthogonal_rc0p0001_seed40_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/orthogonal/rc0p0001/seed_40/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fashion_mnist,cnn2_c16_c32,orthogonal,orthogonal_rc0p0001,orthogonal,0p0001,0.0,41,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,88.470000,fashion_mnist-checkpoints/cnn2_c16_c32_L[16]_fashion_spectral_mne_cnn2_c16_c32_orthogonal_rc0p0001_seed41_ep30_L16_trainT0.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important_results/fashion_three_methods_c8c16_c16c32_ep30_4seed_mps/cnn2_c16_c32/orthogonal/rc0p0001/seed_41/noise_sweep_matrix_fashion_mnist_cnn2_c16_c32_T16_mode_rate_uniform_schedule_normal_seed_41.csv
