L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,98.430000,98.410000,98.520000,98.390000,98.360000,98.320000,98.440000,98.320000,98.310000,98.260000,98.240000,98.090000,98.130000,98.070000,98.090000,97.970000,97.920000,97.750000,97.510000,97.270000,96.870000
