L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,94.770000,76.000000,66.570000,61.320000,58.560000,57.160000,56.100000,55.680000,54.950000,54.300000,53.440000
