name,role,is_head,matched,n_params,out_channels,bn_name,if_name,risk_mean,risk_max,p_gt_tau,q_mean,q_max,q_os_mean,q_mean_pre_norm
conv1.0,stem,False,True,1728,64,conv1.1,conv1.2,2.084716320037842,8.744041442871094,1.0,2.4462881088256836,11.325387001037598,7.338865756988525,3.000000476837158
conv2_x.0.residual_function.0,residual_preact,False,True,36864,64,conv2_x.0.residual_function.1,conv2_x.0.residual_function.2,0.6745891571044922,8.744041442871094,1.0,0.5661187767982483,11.325387001037598,1.6983566284179688,3.000000476837158
conv2_x.0.residual_function.3,residual_terminal,False,True,36864,64,conv2_x.0.residual_function.4,conv2_x.0.act,0.6745891571044922,8.744041442871094,1.0,0.5661187767982483,11.325387001037598,1.6983566284179688,3.000000476837158
conv2_x.1.residual_function.0,residual_preact,False,True,36864,64,conv2_x.1.residual_function.1,conv2_x.1.residual_function.2,0.5465025901794434,0.5465025901794434,1.0,0.39533671736717224,0.39533671736717224,1.1860103607177734,3.000000476837158
conv2_x.1.residual_function.3,residual_terminal,False,True,36864,64,conv2_x.1.residual_function.4,conv2_x.1.act,0.8165731430053711,8.744041442871094,1.0,0.7554306387901306,11.325387001037598,2.2662923336029053,3.000000476837158
conv3_x.0.residual_function.0,residual_preact,False,True,73728,128,conv3_x.0.residual_function.1,conv3_x.0.residual_function.2,0.5465025901794434,0.5465025901794434,1.0,0.39533671736717224,0.39533671736717224,1.1860103607177734,3.000000476837158
conv3_x.0.residual_function.3,residual_terminal,False,True,147456,128,conv3_x.0.residual_function.4,conv3_x.0.act,0.6745891571044922,8.744041442871094,1.0,0.5661187767982483,11.325387001037598,1.6983566284179688,3.000000476837158
conv3_x.0.shortcut.0,shortcut,False,True,8192,128,conv3_x.0.shortcut.1,conv3_x.0.act,0.6745891571044922,8.744041442871094,1.0,0.5661187767982483,11.325387001037598,1.6983566284179688,3.000000476837158
conv3_x.1.residual_function.0,residual_preact,False,True,147456,128,conv3_x.1.residual_function.1,conv3_x.1.residual_function.2,0.5465025901794434,0.5465025901794434,1.0,0.39533671736717224,0.39533671736717224,1.1860103607177734,3.000000476837158
conv3_x.1.residual_function.3,residual_terminal,False,True,147456,128,conv3_x.1.residual_function.4,conv3_x.1.act,0.6745891571044922,8.744041442871094,1.0,0.5661187767982483,11.325387001037598,1.6983566284179688,3.000000476837158
conv4_x.0.residual_function.0,residual_preact,False,True,294912,256,conv4_x.0.residual_function.1,conv4_x.0.residual_function.2,0.5465025901794434,0.5465025901794434,1.0,0.39533671736717224,0.39533671736717224,1.1860103607177734,3.000000476837158
conv4_x.0.residual_function.3,residual_terminal,False,True,589824,256,conv4_x.0.residual_function.4,conv4_x.0.act,0.5465025901794434,0.5465025901794434,1.0,0.39533671736717224,0.39533671736717224,1.1860103607177734,3.000000476837158
conv4_x.0.shortcut.0,shortcut,False,True,32768,256,conv4_x.0.shortcut.1,conv4_x.0.act,0.5465025901794434,0.5465025901794434,1.0,0.39533671736717224,0.39533671736717224,1.1860103607177734,3.000000476837158
conv4_x.1.residual_function.0,residual_preact,False,True,589824,256,conv4_x.1.residual_function.1,conv4_x.1.residual_function.2,0.5465025901794434,0.5465025901794434,1.0,0.39533671736717224,0.39533671736717224,1.1860103607177734,3.000000476837158
conv4_x.1.residual_function.3,residual_terminal,False,True,589824,256,conv4_x.1.residual_function.4,conv4_x.1.act,0.5465025901794434,0.5465025901794434,1.0,0.39533671736717224,0.39533671736717224,1.1860103607177734,3.000000476837158
conv5_x.0.residual_function.0,residual_preact,False,True,1179648,512,conv5_x.0.residual_function.1,conv5_x.0.residual_function.2,0.5465025901794434,0.5465025901794434,1.0,0.39533671736717224,0.39533671736717224,1.1860103607177734,3.000000476837158
conv5_x.0.residual_function.3,residual_terminal,False,True,2359296,512,conv5_x.0.residual_function.4,conv5_x.0.act,1.8485572338104248,8.744041442871094,1.0,2.131409168243408,11.325387001037598,6.394228935241699,3.000000476837158
conv5_x.0.shortcut.0,shortcut,False,True,131072,512,conv5_x.0.shortcut.1,conv5_x.0.act,2.5818159580230713,8.744041442871094,1.0,3.1090874671936035,11.325387001037598,9.327263832092285,3.000000476837158
conv5_x.1.residual_function.0,residual_preact,False,True,2359296,512,conv5_x.1.residual_function.1,conv5_x.1.residual_function.2,0.5465025901794434,0.5465025901794434,1.0,0.39533671736717224,0.39533671736717224,1.1860103607177734,3.000000476837158
conv5_x.1.residual_function.3,residual_terminal,False,True,2359296,512,conv5_x.1.residual_function.4,conv5_x.1.act,1.2505674362182617,8.744041442871094,1.0,1.3340895175933838,11.325387001037598,4.002269268035889,3.000000476837158
fc,classifier_head,True,False,5120,10,,,nan,nan,nan,1.0,1.0,1.0,1.0
