method,epoch,lr,train_ce,train_objective,train_online_acc,val_ce,val_acc,n_lambda,lambda_mean,lambda_min,lambda_max,gamma_abs_mean,gamma_rms,gamma_abs_median
weights_only,1,0.01,1.2146109915542602,1.69311809967041,55.674,0.7337601438522339,72.9,121,8.001568794250488,7.981578350067139,8.023155212402344,0.999200165271759,0.9995464086532593,0.9979925155639648
weights_only,2,0.009972609476841367,0.6747699174880981,1.1468052173614502,74.876,0.6462386787414551,75.8,121,8.001976013183594,7.973193168640137,8.028968811035156,0.9984123110771179,0.9989443421363831,0.9958715438842773
weights_only,3,0.009890738003669028,0.6002704735660553,1.064608738899231,77.648,0.5717384510993958,78.41,121,8.002141952514648,7.962271213531494,8.03956413269043,0.9977537393569946,0.9984300136566162,0.9950682520866394
weights_only,4,0.009755282581475769,0.5537546755790711,1.0103438232803346,79.476,0.5393102535247802,79.92,121,8.001766204833984,7.932961463928223,8.047348976135254,0.9976754784584045,0.9984772205352783,0.9944679737091064
weights_only,5,0.009567727288213004,0.5171454609298706,0.9661086665344238,80.756,0.5142454013824463,81.14,121,8.00149154663086,7.9097208976745605,8.059540748596191,0.9975640773773193,0.998500406742096,0.994583785533905
weights_only,6,0.009330127018922194,0.4955512843132019,0.9370818790435791,81.746,0.5078730771064758,81.19,121,8.001178741455078,7.885123252868652,8.058759689331055,0.9974673986434937,0.9985031485557556,0.9934226870536804
weights_only,7,0.009045084971874737,0.47302436303138734,0.9073836611557007,82.594,0.47687858428955077,82.26,121,8.000489234924316,7.8606462478637695,8.065694808959961,0.9978074431419373,0.9989730715751648,0.9928756952285767
weights_only,8,0.00871572412738697,0.4562423225593567,0.8837365618896484,83.162,0.5225934118270874,80.99,121,8.000028610229492,7.836257457733154,8.06859016418457,0.9978905916213989,0.999148428440094,0.9938111901283264
weights_only,9,0.008345653031794291,0.4444722186946869,0.8654552305030823,83.722,0.4595084354400635,83.41,121,7.999627590179443,7.810560703277588,8.073840141296387,0.9979430437088013,0.9993061423301697,0.9932464361190796
weights_only,10,0.007938926261462365,0.4331160508918762,0.847954596748352,84.182,0.43555924968719484,84.09,121,7.999068260192871,7.789904594421387,8.079839706420898,0.998182475566864,0.9996199607849121,0.9928866028785706
weights_only,11,0.007499999999999999,0.4198902412986755,0.8289602893829345,84.484,0.4400155456542969,84.21,121,7.998533725738525,7.770301818847656,8.084029197692871,0.9984376430511475,0.9999693036079407,0.99263995885849
weights_only,12,0.007033683215379001,0.409459648809433,0.8131213647460938,84.862,0.4288213310241699,84.36,121,7.998095512390137,7.7490010261535645,8.083844184875488,0.998547375202179,1.0001438856124878,0.9929065108299255
weights_only,13,0.0065450849718747366,0.4000449648094177,0.7987011587905883,85.404,0.41336105108261106,85.0,121,7.997528553009033,7.733425617218018,8.086137771606445,0.9989217519760132,1.000579595565796,0.9924414157867432
weights_only,14,0.006039558454088796,0.39364523820877073,0.7877203647994995,85.528,0.4037874455451965,85.42,121,7.997049808502197,7.715451717376709,8.086492538452148,0.9992246031761169,1.0009506940841675,0.9925957322120667
weights_only,15,0.0055226423163382676,0.3844651118659973,0.774360664768219,85.76,0.4048524312019348,85.34,121,7.996583938598633,7.699068546295166,8.089071273803711,0.999487578868866,1.001279592514038,0.9924299716949463
weights_only,16,0.005000000000000001,0.3785046652030945,0.7646161806106567,86.198,0.39516581172943116,85.84,121,7.996144771575928,7.6812005043029785,8.087112426757812,0.999716579914093,1.0015623569488525,0.9941596388816833
weights_only,17,0.0044773576836617335,0.3716736956596374,0.7543843375396728,86.396,0.409766286277771,85.02,121,7.99576997756958,7.6678996086120605,8.087048530578613,0.9999592900276184,1.0018523931503296,0.9947726726531982
weights_only,18,0.003960441545911203,0.36698966780662534,0.7466881793785095,86.516,0.4010389389038086,85.43,121,7.9953765869140625,7.6542229652404785,8.085339546203613,1.0001797676086426,1.002120018005371,0.993933379650116
weights_only,19,0.003454915028125263,0.36089727493286133,0.7379491492080689,86.746,0.38902604312896727,85.82,121,7.995005130767822,7.642764568328857,8.085948944091797,1.0004305839538574,1.0024104118347168,0.9949355721473694
weights_only,20,0.0029663167846209998,0.3587477546787262,0.7335147933959961,86.774,0.3819511596679688,86.02,121,7.994664669036865,7.633415222167969,8.085948944091797,1.0006681680679321,1.002678394317627,0.9951516389846802
weights_only,21,0.002500000000000001,0.3580830616569519,0.7309095711135865,86.854,0.3895987849712372,85.68,121,7.9943928718566895,7.624465465545654,8.087303161621094,1.0008234977722168,1.00286865234375,0.9947362542152405
weights_only,22,0.0020610737385376348,0.35149829610824584,0.7227037890243531,87.092,0.38178614025115964,86.15,121,7.994191646575928,7.617382526397705,8.0878324508667,1.000958800315857,1.003027319908142,0.994870126247406
weights_only,23,0.0016543469682057104,0.3471174051475525,0.7170136977005005,87.212,0.38226831254959104,85.75,121,7.993987083435059,7.611740589141846,8.087594985961914,1.0011029243469238,1.003194808959961,0.9951369762420654
weights_only,24,0.0012842758726130299,0.34830523787498474,0.7171561589813232,87.254,0.3801592092514038,85.86,121,7.993820667266846,7.607473373413086,8.088129997253418,1.0012174844741821,1.0033260583877563,0.995385468006134
weights_only,25,0.0009549150281252634,0.34736355189323426,0.7154185963821411,87.232,0.37875231800079345,85.99,121,7.993720054626465,7.604006767272949,8.088604927062988,1.001285433769226,1.0034030675888062,0.9949765801429749
weights_only,26,0.0006698729810778065,0.34237739139556883,0.709854328956604,87.356,0.37739899768829344,86.26,121,7.993645191192627,7.601992130279541,8.088618278503418,1.0013372898101807,1.0034629106521606,0.9949201345443726
weights_only,27,0.00043227271178699516,0.34053336268901824,0.7076186440467834,87.388,0.37953004112243655,85.99,121,7.993597507476807,7.600532531738281,8.088592529296875,1.0013771057128906,1.0035079717636108,0.9948297142982483
weights_only,28,0.00024471741852423234,0.3424725096988678,0.7093173287582397,87.35,0.3764184720993042,86.28,121,7.993571758270264,7.599708080291748,8.088604927062988,1.0013985633850098,1.0035326480865479,0.9949144124984741
weights_only,29,0.00010926199633097157,0.34195050599098203,0.70866852186203,87.596,0.3770672288894653,86.64,121,7.993561744689941,7.599305152893066,8.08856201171875,1.001409649848938,1.0035449266433716,0.9949145317077637
weights_only,30,2.7390523158632995e-05,0.3403915007209778,0.7070606708908082,87.504,0.3790418592453003,86.07,121,7.993560314178467,7.599216938018799,8.08856201171875,1.0014125108718872,1.0035480260849,0.994909942150116
all_parameters,1,0.01,1.274609930114746,3.9118714038085938,52.022,0.7976471370697021,70.46,121,7.9273762702941895,7.914760589599609,7.956785678863525,0.9897069334983826,0.9900514483451843,0.9877722859382629
all_parameters,2,0.009972609476841367,0.7182116502952576,3.3075957598876955,72.98,0.6672827449798584,74.84,121,7.850708961486816,7.812734127044678,7.880849361419678,0.9791470766067505,0.9796347618103027,0.9769916534423828
all_parameters,3,0.009890738003669028,0.6266342431449891,3.1675860498046875,76.82,0.6218155006408691,77.33,121,7.775172233581543,7.71710205078125,7.812834739685059,0.9690433740615845,0.9696949124336243,0.9668692350387573
all_parameters,4,0.009755282581475769,0.5670303950309753,3.060684871749878,79.242,0.5549067874908448,79.7,121,7.701042652130127,7.618047714233398,7.7489914894104,0.9595757722854614,0.9603835940361023,0.9572256803512573
all_parameters,5,0.009567727288213004,0.5292753791999817,2.9770726893615724,80.636,0.5242019924163819,80.79,121,7.628742694854736,7.519861698150635,7.680904865264893,0.9505643248558044,0.9515027403831482,0.94716876745224
all_parameters,6,0.009330127018922194,0.49687426973342896,2.9005171199035646,81.722,0.51645728931427,80.79,121,7.559169769287109,7.421223163604736,7.614989757537842,0.9416564702987671,0.9427205324172974,0.938484787940979
all_parameters,7,0.009045084971874737,0.4740054946517944,2.835434207458496,82.77,0.48984237680435183,82.25,121,7.491909027099609,7.329146385192871,7.546558856964111,0.9334798455238342,0.9346675872802734,0.9312480092048645
all_parameters,8,0.00871572412738697,0.45644338362693787,2.7777175745391847,83.21,0.4783455686569214,82.2,121,7.42756986618042,7.24357271194458,7.484030246734619,0.925827145576477,0.9271445274353027,0.9232708215713501
all_parameters,9,0.008345653031794291,0.43951837204933164,2.7228861666870117,84.02,0.45792292566299436,83.36,121,7.366410732269287,7.163970470428467,7.427717208862305,0.9186491370201111,0.92008376121521,0.916160523891449
all_parameters,10,0.007938926261462365,0.4315404411315918,2.67921133682251,84.234,0.4492452154159546,83.88,121,7.308900833129883,7.087764263153076,7.3721113204956055,0.9115760922431946,0.9131391644477844,0.9092967510223389
all_parameters,11,0.007499999999999999,0.4200688316917419,2.634385791091919,84.488,0.441831570148468,83.54,121,7.2548747062683105,7.017664909362793,7.323383808135986,0.9051531553268433,0.9068091511726379,0.9027456045150757
all_parameters,12,0.007033683215379001,0.4112258113002777,2.594590598526001,85.01,0.43027378311157227,84.21,121,7.204497814178467,6.949153423309326,7.272733688354492,0.8992013931274414,0.9009336233139038,0.8968656659126282
all_parameters,13,0.0065450849718747366,0.400858729391098,2.5556888556671145,85.178,0.41752310886383054,84.64,121,7.157916069030762,6.889756202697754,7.225681781768799,0.8937308192253113,0.8955596685409546,0.8905240297317505
all_parameters,14,0.006039558454088796,0.3909839132595062,2.5196851699066163,85.774,0.41972620601654054,84.81,121,7.115240573883057,6.832570552825928,7.18612813949585,0.8887052536010742,0.8906126618385315,0.8856925964355469
