dataset,arch,method,method_label,regularizer,reg_coeff,weight_decay,seed,L,train_T,test_T,if_mode,spike_schedule,noise_position,noise_type,sigma,acc,checkpoint,matrix_csv
fashion_mnist,cnn2_avg_c4_c8,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,87.860000,fashion_mnist-checkpoints/cnn2_avg_c4_c8_L[16]_fashion_four_regs_cnn2_avg_c4_c8_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c4_c8/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c4_c8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c4_c8,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.25,87.080000,fashion_mnist-checkpoints/cnn2_avg_c4_c8_L[16]_fashion_four_regs_cnn2_avg_c4_c8_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c4_c8/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c4_c8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c4_c8,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.5,83.820000,fashion_mnist-checkpoints/cnn2_avg_c4_c8_L[16]_fashion_four_regs_cnn2_avg_c4_c8_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c4_c8/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c4_c8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c4_c8,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.75,77.260000,fashion_mnist-checkpoints/cnn2_avg_c4_c8_L[16]_fashion_four_regs_cnn2_avg_c4_c8_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c4_c8/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c4_c8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c4_c8,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,67.270000,fashion_mnist-checkpoints/cnn2_avg_c4_c8_L[16]_fashion_four_regs_cnn2_avg_c4_c8_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c4_c8/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c4_c8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c4_c8,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.25,58.770000,fashion_mnist-checkpoints/cnn2_avg_c4_c8_L[16]_fashion_four_regs_cnn2_avg_c4_c8_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c4_c8/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c4_c8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c4_c8,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.5,50.930000,fashion_mnist-checkpoints/cnn2_avg_c4_c8_L[16]_fashion_four_regs_cnn2_avg_c4_c8_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c4_c8/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c4_c8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c4_c8,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.75,42.500000,fashion_mnist-checkpoints/cnn2_avg_c4_c8_L[16]_fashion_four_regs_cnn2_avg_c4_c8_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c4_c8/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c4_c8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c4_c8,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2,36.960000,fashion_mnist-checkpoints/cnn2_avg_c4_c8_L[16]_fashion_four_regs_cnn2_avg_c4_c8_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c4_c8/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c4_c8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c4_c8,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.25,32.360000,fashion_mnist-checkpoints/cnn2_avg_c4_c8_L[16]_fashion_four_regs_cnn2_avg_c4_c8_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c4_c8/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c4_c8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
