L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,62.110000,60.540000,52.550000,42.650000,34.140000,27.370000,21.510000,17.440000,14.480000,12.070000,10.150000,8.790000,7.340000,6.670000,5.770000,5.530000,4.780000,4.320000,3.950000,3.720000,3.250000
