L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,81.840000,79.740000,74.850000,68.840000,61.580000,54.060000,49.750000,44.950000,41.990000,38.030000,35.470000
