L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,70.580000,69.100000,64.410000,58.820000,53.740000,47.970000,44.110000,40.380000,37.950000,34.130000,32.450000
